Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4803,43200,43187.0,13.0,99.97,1.0,0.0,4588.0
4804,43200,43187.0,13.0,99.97,1.0,0.0,4588.0
4817,43200,43020.0,180.0,99.58,1.0,0.0,4570.0
3610,43200,42473.0,727.0,98.32,3.0,1759.0,4298.0
4512,43200,42287.0,913.0,97.89,3.0,1841.0,4476.0
4502,43200,41757.0,1443.0,96.66,5.0,2435.0,5198.0
4607,43200,40892.0,2308.0,94.66,3.0,960.0,4158.0
3615,43200,29973.0,13227.0,69.38,2.0,1167.0,3114.0
4842,43200,22000.0,21200.0,50.93,2.0,792.0,2552.0
3614,43200,20268.0,22932.0,46.92,1.0,0.0,2238.0
4510,43200,18798.0,24402.0,43.51,2.0,707.0,2208.0
4511,43200,18082.0,25118.0,41.86,2.0,790.0,1908.0
4604,43200,17350.0,25850.0,40.16,1.0,0.0,1374.0
4843,43200,16659.0,26541.0,38.56,2.0,585.0,2041.0
4505,43200,16099.0,27101.0,37.27,1.0,0.0,1879.0
4508,43200,16099.0,27101.0,37.27,1.0,0.0,1878.0
4813,43200,14904.0,28296.0,34.5,1.0,0.0,1303.0
4812,43200,14904.0,28296.0,34.5,1.0,0.0,1304.0
4846,43200,14881.0,28319.0,34.45,1.0,0.0,1302.0
5203,43200,14630.0,28570.0,33.87,2.0,725.0,1854.0
4850,43200,10317.0,32883.0,23.88,1.0,0.0,1096.0
4602,43200,8028.0,35172.0,18.58,2.0,9.0,889.0
4819,43200,7884.0,35316.0,18.25,1.0,0.0,871.0
4827,43200,7884.0,35316.0,18.25,1.0,0.0,871.0
4610,43200,7884.0,35316.0,18.25,1.0,0.0,871.0
3609,43200,7800.0,35400.0,18.06,1.0,0.0,780.0
3613,43200,7800.0,35400.0,18.06,1.0,0.0,780.0
4601,43200,7800.0,35400.0,18.06,1.0,0.0,780.0
3616,43200,7800.0,35400.0,18.06,1.0,0.0,780.0
3612,43200,7800.0,35400.0,18.06,1.0,0.0,780.0
3611,43200,7800.0,35400.0,18.06,1.0,0.0,780.0
4606,43200,7780.0,35420.0,18.01,1.0,0.0,778.0
4501,43200,7759.0,35441.0,17.96,2.0,13.0,821.0
4809,43200,7744.0,35456.0,17.93,1.0,0.0,968.0
4829,43200,7744.0,35456.0,17.93,1.0,0.0,968.0
4839,43200,7744.0,35456.0,17.93,1.0,0.0,968.0
4841,43200,7744.0,35456.0,17.93,1.0,0.0,968.0
4816,43200,7744.0,35456.0,17.93,1.0,0.0,968.0
4848,43200,7712.0,35488.0,17.85,1.0,0.0,964.0
4844,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4831,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4506,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4845,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4835,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4825,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4836,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4824,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4823,43200,7486.0,35714.0,17.33,1.0,0.0,794.0
4821,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4818,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4814,43200,7486.0,35714.0,17.33,1.0,0.0,795.0
4514,43200,7486.0,35714.0,17.33,1.0,0.0,794.0
4852,43200,7372.0,35828.0,17.06,1.0,0.0,783.0
4807,43200,6735.0,36465.0,15.59,2.0,23.0,898.0
4820,43200,6390.0,36810.0,14.79,1.0,0.0,852.0
4609,43200,6390.0,36810.0,14.79,1.0,0.0,852.0
4806,43200,6390.0,36810.0,14.79,1.0,0.0,852.0
4801,43200,6289.0,36911.0,14.56,1.0,0.0,668.0
