Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-14,3609,1D25214012008QXPCT,2026-04-14 07:00:00,2026-04-14 15:00:00,44,-0.0019979658180838203,44
2026-04-14,3609,1D25214012008QXPCT,2026-04-14 15:00:00,2026-04-14 23:00:00,44,-0.0019979658180838203,44
2026-04-14,3609,1D25214012008QXPCT,2026-04-14 23:00:00,2026-04-15 07:00:00,44,-0.0019979658180838203,44
2026-04-14,3610,1D25214012008QXPCT,2026-04-14 07:00:00,2026-04-14 15:00:00,44,-0.0019979658180838203,44
2026-04-14,3610,1D25214012008QXPCT,2026-04-14 15:00:00,2026-04-14 23:00:00,44,-0.0019979658180838203,44
2026-04-14,3610,1D25214012008QXPCT,2026-04-14 23:00:00,2026-04-15 07:00:00,44,-0.0019979658180838203,44
2026-04-14,3611,1D25214012008QXPCT,2026-04-14 07:00:00,2026-04-14 15:00:00,44,-0.0019979658180838203,44
2026-04-14,3611,1D25214012008QXPCT,2026-04-14 15:00:00,2026-04-14 23:00:00,44,-0.0019979658180838203,44
2026-04-14,3611,1D25214012008QXPCT,2026-04-14 23:00:00,2026-04-15 07:00:00,44,-0.0019979658180838203,44
2026-04-14,3612,1D25214012008QXPCT,2026-04-14 07:00:00,2026-04-14 15:00:00,44,-0.0019979658180838203,44
2026-04-14,3612,1D25214012008QXPCT,2026-04-14 15:00:00,2026-04-14 23:00:00,44,-0.0019979658180838203,44
2026-04-14,3612,1D25214012008QXPCT,2026-04-14 23:00:00,2026-04-15 07:00:00,44,-0.0019979658180838203,44
2026-04-14,3613,1D25214012008QXPCT,2026-04-14 07:00:00,2026-04-14 15:00:00,44,-0.0019979658180838203,44
2026-04-14,3613,1D25214012008QXPCT,2026-04-14 15:00:00,2026-04-14 23:00:00,44,-0.0019979658180838203,44
2026-04-14,3613,1D25214012008QXPCT,2026-04-14 23:00:00,2026-04-15 07:00:00,44,-0.0019979658180838203,44
2026-04-14,3614,1D25214012008QXPCT,2026-04-14 07:00:00,2026-04-14 15:00:00,44,-0.0019979658180838203,44
2026-04-14,3614,1D25214012008QXPCT,2026-04-14 15:00:00,2026-04-14 23:00:00,44,-0.0019979658180838203,44
2026-04-14,3614,1D25214012008QXPCT,2026-04-14 23:00:00,2026-04-15 07:00:00,44,-0.0019979658180838203,44
2026-04-14,3615,1D25214012008QXPCT,2026-04-14 07:00:00,2026-04-14 15:00:00,44,-0.0019979658180838203,44
2026-04-14,3615,1D25214012008QXPCT,2026-04-14 15:00:00,2026-04-14 23:00:00,44,-0.0019979658180838203,44
2026-04-14,3615,1D25214012008QXPCT,2026-04-14 23:00:00,2026-04-15 07:00:00,44,-0.0019979658180838203,44
2026-04-14,3616,1D25214012008QXPCT,2026-04-14 07:00:00,2026-04-14 15:00:00,44,-0.0019979658180838203,44
2026-04-14,3616,1D25214012008QXPCT,2026-04-14 15:00:00,2026-04-14 23:00:00,44,-0.0019979658180838203,44
2026-04-14,3616,1D25214012008QXPCT,2026-04-14 23:00:00,2026-04-15 07:00:00,44,-0.0019979658180838203,44
2026-04-14,4501,1D25215013008SXC10,2026-04-14 07:00:00,2026-04-14 15:00:00,51,-0.02921864678001003,50
2026-04-14,4501,1D25215013008SXC10,2026-04-14 15:00:00,2026-04-14 23:00:00,51,-0.02921864678001003,50
2026-04-14,4501,1D25215013008SXC10,2026-04-14 23:00:00,2026-04-15 07:00:00,51,-0.02921864678001003,50
2026-04-14,4502,1325215813079TUNE3,2026-04-14 07:00:00,2026-04-14 15:00:00,69,-0.023043735272975256,67
2026-04-14,4502,1325215813079TUNE3,2026-04-14 15:00:00,2026-04-14 23:00:00,69,-0.023043735272975256,67
2026-04-14,4502,1325215813079TUNE3,2026-04-14 23:00:00,2026-04-15 07:00:00,69,-0.023043735272975256,67
2026-04-14,4503,1325215813079TUNE3,2026-04-14 07:00:00,2026-04-14 15:00:00,69,-0.023043735272975256,67
