Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-05,4817,1325224716111SELS0,2026-04-05 13:42:00,2026-04-05 15:00:00,8,-0.04325263264925505,8
2026-04-05,4817,1325224716111SELS0,2026-04-05 15:00:00,2026-04-05 23:00:00,50,-0.04325263264925505,48
2026-04-05,4817,1325224716111SELS0,2026-04-05 23:00:00,2026-04-06 07:00:00,50,-0.04325263264925505,48
2026-04-05,4850,1D25114012008QXPC0,2026-04-05 13:42:00,2026-04-05 15:00:00,8,-0.018095659711647224,8
2026-04-05,4850,1D25114012008QXPC0,2026-04-05 15:00:00,2026-04-05 23:00:00,50,-0.018095659711647224,49
2026-04-05,4850,1D25114012008QXPC0,2026-04-05 23:00:00,2026-04-06 07:00:00,50,-0.018095659711647224,49
2026-04-05,3609,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,44,-0.028583036309454326,43
2026-04-05,3609,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,44,-0.028583036309454326,43
2026-04-05,3609,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,44,-0.028583036309454326,43
2026-04-05,3610,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,44,-0.028583036309454326,43
2026-04-05,3610,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,44,-0.028583036309454326,43
2026-04-05,3610,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,44,-0.028583036309454326,43
2026-04-05,3611,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,44,-0.028583036309454326,43
2026-04-05,3611,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,44,-0.028583036309454326,43
2026-04-05,3611,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,44,-0.028583036309454326,43
2026-04-05,3612,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,44,-0.028583036309454326,43
2026-04-05,3612,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,44,-0.028583036309454326,43
2026-04-05,3612,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,44,-0.028583036309454326,43
2026-04-05,3613,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,44,-0.028583036309454326,43
2026-04-05,3613,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,44,-0.028583036309454326,43
2026-04-05,3613,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,44,-0.028583036309454326,43
2026-04-05,3614,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,44,-0.028583036309454326,43
2026-04-05,3614,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,44,-0.028583036309454326,43
2026-04-05,3614,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,44,-0.028583036309454326,43
2026-04-05,3615,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,44,-0.028583036309454326,43
2026-04-05,3615,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,44,-0.028583036309454326,43
2026-04-05,3615,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,44,-0.028583036309454326,43
2026-04-05,3616,1D25214012008QXPCT,2026-04-05 07:00:00,2026-04-05 15:00:00,44,-0.028583036309454326,43
2026-04-05,3616,1D25214012008QXPCT,2026-04-05 15:00:00,2026-04-05 23:00:00,44,-0.028583036309454326,43
2026-04-05,3616,1D25214012008QXPCT,2026-04-05 23:00:00,2026-04-06 07:00:00,44,-0.028583036309454326,43
2026-04-05,4501,1D25215013008SXC10,2026-04-05 07:00:00,2026-04-05 15:00:00,51,-0.009454630174067282,51
2026-04-05,4501,1D25215013008SXC10,2026-04-05 15:00:00,2026-04-05 23:00:00,51,-0.009454630174067282,51
2026-04-05,4501,1D25215013008SXC10,2026-04-05 23:00:00,2026-04-06 07:00:00,51,-0.009454630174067282,51
2026-04-05,4502,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,69,-0.043864505647872934,66
2026-04-05,4502,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,69,-0.043864505647872934,66
2026-04-05,4502,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,69,-0.043864505647872934,66
2026-04-05,4503,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,69,-0.043864505647872934,66
2026-04-05,4503,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,69,-0.043864505647872934,66
2026-04-05,4503,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,69,-0.043864505647872934,66
2026-04-05,4504,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,69,-0.043864505647872934,66
2026-04-05,4504,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,69,-0.043864505647872934,66
2026-04-05,4504,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,69,-0.043864505647872934,66
2026-04-05,4505,1325215813079TUNE5,2026-04-05 07:00:00,2026-04-05 15:00:00,56,-0.04173958685156393,54
2026-04-05,4505,1325215813079TUNE5,2026-04-05 15:00:00,2026-04-05 23:00:00,56,-0.04173958685156393,54
2026-04-05,4505,1325215813079TUNE5,2026-04-05 23:00:00,2026-04-06 07:00:00,56,-0.04173958685156393,54
2026-04-05,4506,1D25215013008SXC10,2026-04-05 07:00:00,2026-04-05 15:00:00,51,-0.009454630174067282,51
2026-04-05,4506,1D25215013008SXC10,2026-04-05 15:00:00,2026-04-05 23:00:00,51,-0.009454630174067282,51
2026-04-05,4506,1D25215013008SXC10,2026-04-05 23:00:00,2026-04-06 07:00:00,51,-0.009454630174067282,51
2026-04-05,4507,1325215514075TUNE0,2026-04-05 07:00:00,2026-04-05 15:00:00,64,-0.02467311726126267,62
2026-04-05,4507,1325215514075TUNE0,2026-04-05 15:00:00,2026-04-05 23:00:00,64,-0.02467311726126267,62
2026-04-05,4507,1325215514075TUNE0,2026-04-05 23:00:00,2026-04-06 07:00:00,64,-0.02467311726126267,62
2026-04-05,4508,1325215813079TUNE5,2026-04-05 07:00:00,2026-04-05 15:00:00,56,-0.04173958685156393,54
2026-04-05,4508,1325215813079TUNE5,2026-04-05 15:00:00,2026-04-05 23:00:00,56,-0.04173958685156393,54
2026-04-05,4508,1325215813079TUNE5,2026-04-05 23:00:00,2026-04-06 07:00:00,56,-0.04173958685156393,54
2026-04-05,4509,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,69,-0.043864505647872934,66
2026-04-05,4509,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,69,-0.043864505647872934,66
2026-04-05,4509,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,69,-0.043864505647872934,66
2026-04-05,4510,1D25215013008SXC10,2026-04-05 07:00:00,2026-04-05 15:00:00,51,-0.009454630174067282,51
2026-04-05,4510,1D25215013008SXC10,2026-04-05 15:00:00,2026-04-05 23:00:00,51,-0.009454630174067282,51
2026-04-05,4510,1D25215013008SXC10,2026-04-05 23:00:00,2026-04-06 07:00:00,51,-0.009454630174067282,51
2026-04-05,4511,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,69,-0.043864505647872934,66
2026-04-05,4511,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,69,-0.043864505647872934,66
2026-04-05,4511,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,69,-0.043864505647872934,66
2026-04-05,4512,1D25215013008SXC10,2026-04-05 07:00:00,2026-04-05 15:00:00,51,-0.009454630174067282,51
2026-04-05,4512,1D25215013008SXC10,2026-04-05 15:00:00,2026-04-05 23:00:00,51,-0.009454630174067282,51
2026-04-05,4512,1D25215013008SXC10,2026-04-05 23:00:00,2026-04-06 07:00:00,51,-0.009454630174067282,51
2026-04-05,4513,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,69,-0.043864505647872934,66
2026-04-05,4513,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,69,-0.043864505647872934,66
2026-04-05,4513,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,69,-0.043864505647872934,66
2026-04-05,4514,1D25215013008SXC10,2026-04-05 07:00:00,2026-04-05 15:00:00,51,-0.009454630174067282,51
2026-04-05,4514,1D25215013008SXC10,2026-04-05 15:00:00,2026-04-05 23:00:00,51,-0.009454630174067282,51
2026-04-05,4514,1D25215013008SXC10,2026-04-05 23:00:00,2026-04-06 07:00:00,51,-0.009454630174067282,51
2026-04-05,4515,1325215813079TUNE3,2026-04-05 07:00:00,2026-04-05 15:00:00,69,-0.043864505647872934,66
2026-04-05,4515,1325215813079TUNE3,2026-04-05 15:00:00,2026-04-05 23:00:00,69,-0.043864505647872934,66
2026-04-05,4515,1325215813079TUNE3,2026-04-05 23:00:00,2026-04-06 07:00:00,69,-0.043864505647872934,66
2026-04-05,4601,1325218614088TTMX0,2026-04-05 07:00:00,2026-04-05 15:00:00,64,-0.03138910269783363,62
2026-04-05,4601,1325218614088TTMX0,2026-04-05 15:00:00,2026-04-05 23:00:00,64,-0.03138910269783363,62
2026-04-05,4601,1325218614088TTMX0,2026-04-05 23:00:00,2026-04-06 07:00:00,64,-0.03138910269783363,62
2026-04-05,4602,1325214812074TTMX0,2026-04-05 07:00:00,2026-04-05 15:00:00,60,-0.028894153759648645,58
2026-04-05,4602,1325214812074TTMX0,2026-04-05 15:00:00,2026-04-05 23:00:00,60,-0.028894153759648645,58
