SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1325218515088HURL1,5.0,954,0,954,0,100.0,FULLY MET,17,112,0.18,
1D25213812090FXPC0,4.040789909788519,136,255,136,0,100.0,FULLY MET,17,43,0.03,
1D25212812086FXPC0,4.038906121462909,1346,332,1366,0,101.5,FULLY MET,19,37,0.29,
1D25212812074FXC10,4.0317291273066225,15,331,20,0,133.3,FULLY MET,18,43,0.0,
1225221715115SSTL0,4.022485511521031,237,158,238,0,100.4,FULLY MET,30,71,0.08,
1325214812074TUHL0,2.033471348076857,2579,0,2592,0,100.5,FULLY MET,15,43,0.43,
1325216814085STMX0,2.027313264143594,44,256,44,0,100.0,FULLY MET,16,132,0.01,
1325216614081STMX0,2.024360434941433,31,147,36,0,116.1,FULLY MET,16,86,0.01,
1325221417100HURL1,2.023937741186665,586,325,590,0,100.7,FULLY MET,20,82,0.13,
1325215813079SUHL0,2.0154479184195853,130,0,130,0,100.0,FULLY MET,16,129,0.02,
1325123715105SBRT0,2.0113025552035637,188,0,194,0,103.2,FULLY MET,21,71,0.04,
1325119015008SRBT0,2.010688067111808,10,0,10,0,100.0,FULLY MET,29,71,0.0,
1325220516095HUTR0,2.0106640545246948,606,0,618,0,102.0,FULLY MET,19,82,0.13,
1325219316087VUTR0,2.009610047738301,550,0,546,4,99.3,PARTIAL,17,82,0.1,
1325220515094VUTR0,2.0084720182695057,301,0,300,1,99.7,PARTIAL,17,108,0.06,
1225121715115SSTL0,2.007863449346016,285,0,292,0,102.5,FULLY MET,30,71,0.1,
1325216814085SUTR0,2.0070021484862792,323,0,326,0,100.9,FULLY MET,17,82,0.06,
1325121715100SRXT0,2.0066075545704996,5,0,6,0,120.0,FULLY MET,20,108,0.0,
1325217514082TUTR0,2.006427701083305,53,0,54,0,101.9,FULLY MET,17,119,0.01,
1D25215013008SXC11,2.00537517932327,2553,182,2572,0,100.7,FULLY MET,19,82,0.54,
1325216513077TUHL0,2.0040865750505668,284,0,284,0,100.0,FULLY MET,16,129,0.05,
1325223616105HRHT0,2.0039037772080084,643,0,640,3,99.5,PARTIAL,18,82,0.13,
1225219015010QSTL0,2.003783396190748,32,0,32,0,100.0,FULLY MET,31,26,0.01,
1225121Z14112LSTL0,2.00249186301412,237,0,240,0,101.3,FULLY MET,33,71,0.09,
1225119015010QSTL0,2.0023393049110405,597,0,599,0,100.3,FULLY MET,31,26,0.21,
1225222716121MXC11,2.0014885665564206,931,0,924,7,99.2,PARTIAL,34,26,0.35,
1325217613082TUNE0,2.00137517932327,6252,86,6256,0,100.1,FULLY MET,15,71,1.05,
1325220416092VURL0,2.0007690220290724,257,0,257,0,100.0,FULLY MET,18,112,0.05,
1325221416095VURS0,2.0003969759510705,2,0,2,0,100.0,FULLY MET,15,82,0.0,
