SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1325217514082HURL2,5.0,12486,0,12486,0,100.0,FULLY MET,15,82,2.1,
1225170015012LSTL0,4.078871642589944,31799,395,31827,0,100.1,FULLY MET,31,71,11.04,
1325214813075SUNE1,4.076458013340683,28436,227,28436,0,100.0,FULLY MET,15,86,4.78,
1D25213812090FXPC0,4.042841333396347,21826,255,21647,179,99.2,PARTIAL,17,43,4.16,
1D25212812086FXPC0,4.039142405888011,21259,332,21459,0,100.9,FULLY MET,19,37,4.52,
1D25212812074FXC10,4.03291929537957,15672,331,15581,91,99.4,PARTIAL,18,43,3.16,
1325219416089HRHE0,4.024217682057079,11485,0,11486,0,100.0,FULLY MET,16,82,2.06,
1225221715115SSTL0,4.023683107682023,12195,158,12200,0,100.0,FULLY MET,30,71,4.1,
1225223516121PSKP0,4.021375037406819,10807,153,10942,0,101.2,FULLY MET,27,56,3.27,
1D25215Z13008QXPC0,4.015487567769747,8598,0,8600,0,100.0,FULLY MET,20,119,1.93,
1325119815106QBRQ0,4.011821348565372,4526,70,5278,0,116.6,FULLY MET,29,71,1.47,
1225170015010LSTL0,4.009167960591903,3800,113,3805,0,100.1,FULLY MET,31,71,1.32,
1325213615099MSXT0,4.008926854107322,3867,0,3868,0,100.0,FULLY MET,16,75,0.69,
1325217514082TVECH,4.003182236584354,19,3,20,0,105.3,FULLY MET,18,71,0.0,
1325213612065SULX1,4.003150575235382,60,131,60,0,100.0,FULLY MET,16,75,0.01,
1225121716010SXC10,4.0027959361545085,1999,0,2000,0,100.1,FULLY MET,15,56,0.34,
1225221716010SXC10,4.001815515513641,399,0,400,0,100.3,FULLY MET,15,56,0.07,
1325218515088HTMX0,3.031926253728012,12287,136,12288,0,100.0,FULLY MET,16,82,2.2,
1325215813079STMX0,3.021286701643309,9924,15,9924,0,100.0,FULLY MET,16,129,1.78,
1325221416095VURL0,3.0207554720511554,4247,51,4248,0,100.0,FULLY MET,16,108,0.76,
1325223517104HRHT0,3.010949287449822,4827,38,4872,0,100.9,FULLY MET,19,82,1.03,
