Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4407,44640,44631.0,9.0,99.98,1.0,0.0,3068.0
4921,44640,44631.0,9.0,99.98,1.0,0.0,3068.0
4411,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
9407,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
54801,44640,44520.0,120.0,99.73,1.0,0.0,5565.0
14813,44640,44340.0,300.0,99.33,2.0,1432.0,5912.0
4403,44640,44338.0,302.0,99.32,2.0,1676.0,4672.0
14810,44640,44334.0,306.0,99.31,2.0,891.0,3971.0
4910,44640,44331.0,309.0,99.31,2.0,1315.0,3814.0
4802,44640,44331.0,309.0,99.31,2.0,127.0,4546.0
4911,44640,44334.0,306.0,99.31,2.0,1781.0,5250.0
4404,44640,44333.0,307.0,99.31,2.0,894.0,5396.0
75218,44640,44329.0,311.0,99.3,2.0,1863.0,5774.0
4412,44640,44329.0,311.0,99.3,2.0,1738.0,4655.0
9704,44640,44326.0,314.0,99.3,2.0,1744.0,4661.0
4906,44640,44325.0,315.0,99.29,2.0,1144.0,2976.0
15202,44640,44324.0,316.0,99.29,2.0,1072.0,4754.0
9404,44640,44314.0,326.0,99.27,2.0,426.0,2806.0
4801,44640,44256.0,384.0,99.14,2.0,1624.0,4424.0
24825,44640,44215.0,425.0,99.05,2.0,1525.0,5082.0
75223,44640,44215.0,425.0,99.05,2.0,885.0,4864.0
75212,44640,44215.0,425.0,99.05,2.0,885.0,4864.0
14808,44640,44211.0,429.0,99.04,2.0,939.0,4067.0
9410,44640,44204.0,436.0,99.02,2.0,470.0,4057.0
75230,44640,44194.0,446.0,99.0,2.0,334.0,4898.0
8602,44640,44040.0,600.0,98.66,3.0,496.0,3432.0
4416,44640,44034.0,606.0,98.64,3.0,1821.0,4330.0
15207,44640,44027.0,613.0,98.63,3.0,2345.0,5398.0
75220,44640,44030.0,610.0,98.63,3.0,722.0,5157.0
75224,44640,43915.0,725.0,98.38,2.0,1471.0,4946.0
15205,44640,43906.0,734.0,98.36,3.0,1674.0,5380.0
8601,44640,43879.0,761.0,98.3,2.0,1241.0,3619.0
4918,44640,43399.0,1241.0,97.22,2.0,869.0,2855.0
4417,44640,43079.0,1561.0,96.5,3.0,945.0,3007.0
75210,44640,43000.0,1640.0,96.33,1.0,0.0,4300.0
14811,44640,43000.0,1640.0,96.33,1.0,0.0,4300.0
4903,44640,42919.0,1721.0,96.14,2.0,1738.0,4467.0
9503,44640,42123.0,2517.0,94.36,2.0,700.0,5008.0
9411,44640,41240.0,3400.0,92.38,2.0,47.0,4386.0
14812,44640,41106.0,3534.0,92.08,2.0,1437.0,4906.0
24801,44640,40608.0,4032.0,90.97,2.0,1840.0,4846.0
9408,44640,40574.0,4066.0,90.89,2.0,10.0,4311.0
9409,44640,40394.0,4246.0,90.49,1.0,0.0,4292.0
4406,44640,40394.0,4246.0,90.49,1.0,0.0,4292.0
75207,44640,38600.0,6040.0,86.47,1.0,0.0,3860.0
9701,44640,38149.0,6491.0,85.46,2.0,663.0,2505.0
9802,44640,38032.0,6608.0,85.2,1.0,0.0,4754.0
9804,44640,38032.0,6608.0,85.2,1.0,0.0,4754.0
14806,44640,38032.0,6608.0,85.2,1.0,0.0,4754.0
24824,44640,37910.0,6730.0,84.92,1.0,0.0,4424.0
8603,44640,36600.0,8040.0,81.99,1.0,0.0,2440.0
4908,44640,36600.0,8040.0,81.99,1.0,0.0,2440.0
8701,44640,36600.0,8040.0,81.99,1.0,0.0,2440.0
9202,44640,36600.0,8040.0,81.99,1.0,0.0,2440.0
