Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
15213,44640,44631.0,9.0,99.98,1.0,0.0,4742.0
9407,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
4411,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
24823,44640,44520.0,120.0,99.73,1.0,0.0,5195.0
9002,44640,44340.0,300.0,99.33,2.0,2398.0,5337.0
9402,44640,44340.0,300.0,99.33,2.0,1450.0,4752.0
4403,44640,44335.0,305.0,99.32,2.0,1661.0,3972.0
9406,44640,44220.0,420.0,99.06,2.0,1011.0,3874.0
9408,44640,44198.0,442.0,99.01,2.0,450.0,4113.0
8605,44640,44070.0,570.0,98.72,2.0,2398.0,5301.0
4919,44640,44034.0,606.0,98.64,3.0,2288.0,5117.0
9001,44640,43725.0,915.0,97.95,4.0,1261.0,3063.0
9502,44640,43569.0,1071.0,97.6,2.0,1497.0,5458.0
9409,44640,42307.0,2333.0,94.77,2.0,389.0,3992.0
15208,44640,40374.0,4266.0,90.44,2.0,1116.0,3669.0
75202,44640,39797.0,4843.0,89.15,1.0,0.0,4643.0
9203,44640,36492.0,8148.0,81.75,2.0,537.0,3088.0
9413,44640,35517.0,9123.0,79.56,2.0,2362.0,4730.0
9414,44640,35066.0,9574.0,78.55,2.0,777.0,2202.0
4407,44640,34771.0,9869.0,77.89,1.0,0.0,2391.0
4921,44640,34742.0,9898.0,77.83,1.0,0.0,2389.0
75229,44640,32657.0,11983.0,73.16,1.0,0.0,3810.0
4802,44640,30248.0,14392.0,67.76,1.0,0.0,3214.0
4406,44640,30248.0,14392.0,67.76,1.0,0.0,3214.0
9411,44640,30248.0,14392.0,67.76,1.0,0.0,3214.0
75207,44640,28765.0,15875.0,64.44,2.0,5.0,2878.0
9802,44640,28112.0,16528.0,62.97,1.0,0.0,3514.0
14806,44640,28112.0,16528.0,62.97,1.0,0.0,3514.0
9804,44640,28112.0,16528.0,62.97,1.0,0.0,3514.0
24824,44640,28016.0,16624.0,62.76,1.0,0.0,3270.0
9202,44640,26640.0,18000.0,59.68,1.0,0.0,1776.0
8602,44640,26640.0,18000.0,59.68,1.0,0.0,1776.0
8603,44640,26640.0,18000.0,59.68,1.0,0.0,1776.0
8701,44640,26640.0,18000.0,59.68,1.0,0.0,1776.0
4908,44640,26640.0,18000.0,59.68,1.0,0.0,1776.0
75205,44640,26274.0,18366.0,58.86,2.0,146.0,2951.0
24808,44640,25184.0,19456.0,56.42,1.0,0.0,3148.0
24818,44640,25184.0,19456.0,56.42,1.0,0.0,3148.0
54803,44640,23904.0,20736.0,53.55,1.0,0.0,2988.0
54804,44640,23904.0,20736.0,53.55,1.0,0.0,2988.0
75230,44640,23904.0,20736.0,53.55,1.0,0.0,2988.0
4925,44640,22440.0,22200.0,50.27,2.0,469.0,1479.0
15202,44640,21314.0,23326.0,47.75,3.0,288.0,2180.0
54802,44640,21248.0,23392.0,47.6,1.0,0.0,2656.0
9503,44640,21114.0,23526.0,47.3,1.0,0.0,2464.0
4415,44640,21114.0,23526.0,47.3,1.0,0.0,2464.0
4409,44640,21114.0,23526.0,47.3,1.0,0.0,2464.0
4404,44640,21114.0,23526.0,47.3,1.0,0.0,2464.0
4401,44640,21080.0,23560.0,47.22,1.0,0.0,2460.0
75212,44640,20980.0,23660.0,47.0,1.0,0.0,2098.0
75216,44640,20980.0,23660.0,47.0,1.0,0.0,2098.0
75222,44640,20980.0,23660.0,47.0,1.0,0.0,2098.0
75223,44640,20980.0,23660.0,47.0,1.0,0.0,2098.0
15209,44640,20910.0,23730.0,46.84,1.0,0.0,2440.0
14807,44640,20405.0,24235.0,45.71,3.0,437.0,2496.0
9404,44640,20243.0,24397.0,45.35,1.0,0.0,1307.0
24806,44640,19984.0,24656.0,44.77,1.0,0.0,2498.0
54801,44640,19984.0,24656.0,44.77,1.0,0.0,2498.0
14808,44640,19170.0,25470.0,42.94,1.0,0.0,1437.0
75227,44640,19170.0,25470.0,42.94,1.0,0.0,1437.0
14810,44640,19170.0,25470.0,42.94,1.0,0.0,1437.0
75226,44640,19116.0,25524.0,42.82,1.0,0.0,1433.0
9505,44640,18234.0,26406.0,40.85,1.0,0.0,2014.0
9410,44640,18234.0,26406.0,40.85,1.0,0.0,2014.0
9506,44640,18234.0,26406.0,40.85,1.0,0.0,2014.0
9507,44640,18198.0,26442.0,40.77,1.0,0.0,2010.0
15201,44640,17143.0,27497.0,38.4,1.0,0.0,1107.0
75219,44640,16702.0,27938.0,37.41,2.0,46.0,1638.0
14803,44640,16464.0,28176.0,36.88,1.0,0.0,2058.0
24804,44640,16464.0,28176.0,36.88,1.0,0.0,2058.0
24803,44640,16464.0,28176.0,36.88,1.0,0.0,2058.0
14811,44640,15460.0,29180.0,34.63,1.0,0.0,1546.0
75210,44640,15460.0,29180.0,34.63,1.0,0.0,1546.0
75217,44640,15460.0,29180.0,34.63,1.0,0.0,1546.0
9405,44640,13890.0,30750.0,31.12,1.0,0.0,1852.0
9504,44640,13875.0,30765.0,31.08,1.0,0.0,1850.0
15203,44640,13838.0,30802.0,31.0,2.0,47.0,1718.0
15212,44640,13275.0,31365.0,29.74,1.0,0.0,1770.0
15204,44640,13275.0,31365.0,29.74,1.0,0.0,1770.0
15207,44640,13275.0,31365.0,29.74,1.0,0.0,1770.0
14801,44640,13275.0,31365.0,29.74,1.0,0.0,1770.0
24819,44640,13260.0,31380.0,29.7,1.0,0.0,1768.0
14805,44640,13014.0,31626.0,29.15,1.0,0.0,1438.0
15206,44640,13014.0,31626.0,29.15,1.0,0.0,1437.0
24812,44640,13014.0,31626.0,29.15,1.0,0.0,1437.0
15210,44640,13014.0,31626.0,29.15,1.0,0.0,1437.0
15211,44640,12992.0,31648.0,29.1,1.0,0.0,1624.0
24814,44640,12992.0,31648.0,29.1,1.0,0.0,1624.0
24821,44640,12992.0,31648.0,29.1,1.0,0.0,1624.0
75208,44640,12978.0,31662.0,29.07,1.0,0.0,1433.0
24805,44640,12930.0,31710.0,28.97,2.0,2.0,1724.0
14813,44640,12900.0,31740.0,28.9,1.0,0.0,1720.0
4402,44640,12878.0,31762.0,28.85,2.0,214.0,1078.0
75214,44640,12825.0,31815.0,28.73,1.0,0.0,1362.0
75221,44640,12806.0,31834.0,28.69,1.0,0.0,1360.0
14802,44640,12630.0,32010.0,28.29,1.0,0.0,1684.0
75225,44640,12630.0,32010.0,28.29,1.0,0.0,1684.0
75228,44640,12380.0,32260.0,27.73,1.0,0.0,1238.0
24801,44640,11248.0,33392.0,25.2,2.0,700.0,1406.0
24809,44640,10982.0,33658.0,24.6,1.0,0.0,1282.0
75220,44640,10982.0,33658.0,24.6,1.0,0.0,1282.0
4923,44640,9734.0,34906.0,21.81,1.0,0.0,629.0
9702,44640,9734.0,34906.0,21.81,1.0,0.0,629.0
9201,44640,9734.0,34906.0,21.81,1.0,0.0,629.0
4405,44640,9454.0,35186.0,21.18,1.0,0.0,650.0
75224,44640,8714.0,35926.0,19.52,2.0,150.0,1108.0
4414,44640,8550.0,36090.0,19.15,2.0,12.0,565.0
4901,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4417,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4410,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4412,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4413,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4902,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
8606,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4903,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
8601,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
9701,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
8604,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
9703,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4922,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
9401,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4909,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4918,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4917,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4916,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
9412,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
4907,44640,8370.0,36270.0,18.75,1.0,0.0,541.0
14804,44640,8336.0,36304.0,18.67,1.0,0.0,1042.0
9704,44640,8246.0,36394.0,18.47,1.0,0.0,533.0
