Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-05-18,4408,1325214812074TUHL0,2026-05-18 12:32:00,2026-05-18 15:00:00,18,-0.01744901076075089,18
2026-05-18,4408,1325214812074TUHL0,2026-05-18 15:00:00,2026-05-18 17:32:00,22,-0.01744901076075089,22
2026-05-18,4408,1D25214012006QXC10,2026-05-18 22:32:00,2026-05-18 23:00:00,2,-0.037593514912550925,2
2026-05-18,4408,1D25214012006QXC10,2026-05-18 23:00:00,2026-05-19 07:00:00,52,-0.037593514912550925,50
2026-05-18,4416,1225121715115SSTL0,2026-05-18 13:27:00,2026-05-18 15:00:00,6,-0.01565744591416897,6
2026-05-18,4416,1225121715115SSTL0,2026-05-18 15:00:00,2026-05-18 18:57:00,16,-0.01565744591416897,16
2026-05-18,4416,1225119015010QSTL0,2026-05-18 23:57:00,2026-05-19 05:38:00,22,-0.013763693509858968,22
2026-05-18,4905,1325123715105SBRT0,2026-05-18 07:00:00,2026-05-18 15:00:00,44,0.014179388534043704,45
2026-05-18,4905,1325123715105SBRT0,2026-05-18 15:00:00,2026-05-18 23:00:00,44,0.014179388534043704,45
2026-05-18,4905,1325123715105SBRT0,2026-05-18 23:00:00,2026-05-19 07:00:00,44,0.014179388534043704,45
2026-05-18,4906,1325217613082TUNE0,2026-05-18 20:00:00,2026-05-18 23:00:00,24,0.0025587009321401777,24
2026-05-18,4906,1325217613082TUNE0,2026-05-18 23:00:00,2026-05-19 07:00:00,64,0.0025587009321401777,64
2026-05-18,8702,1225219015008SLTB0,2026-05-18 07:00:00,2026-05-18 07:27:00,2,-0.04077716169755528,2
2026-05-18,8702,1325123715105SBRT0,2026-05-18 12:27:00,2026-05-18 15:00:00,14,0.014179388534043704,14
2026-05-18,8702,1325123715105SBRT0,2026-05-18 15:00:00,2026-05-18 22:36:00,44,0.014179388534043704,45
2026-05-18,9413,1325121715100SRBT0,2026-05-18 13:27:00,2026-05-18 15:00:00,12,-0.032277077571137895,12
2026-05-18,9413,1325121715100SRBT0,2026-05-18 15:00:00,2026-05-18 23:00:00,64,-0.032277077571137895,62
2026-05-18,9413,1325121715100SRBT0,2026-05-18 23:00:00,2026-05-19 07:00:00,64,-0.032277077571137895,62
2026-05-18,24801,1325217614084HURL1,2026-05-18 12:48:00,2026-05-18 15:00:00,16,0.005554476870366422,16
2026-05-18,24801,1325217614084HURL1,2026-05-18 15:00:00,2026-05-18 23:00:00,60,0.005554476870366422,60
2026-05-18,24801,1325217614084HURL1,2026-05-18 23:00:00,2026-05-19 07:00:00,60,0.005554476870366422,60
2026-05-18,14801,1325217514082HURL2,2026-05-18 07:00:00,2026-05-18 15:00:00,64,0.005611992134711906,64
2026-05-18,14801,1325217514082HURL2,2026-05-18 15:00:00,2026-05-18 23:00:00,64,0.005611992134711906,64
2026-05-18,14801,1325217514082HURL2,2026-05-18 23:00:00,2026-05-19 07:00:00,64,0.005611992134711906,64
2026-05-18,14802,1325216814085TURL0,2026-05-18 07:00:00,2026-05-18 15:00:00,64,-0.026031742623255996,62
2026-05-18,14802,1325216814085TURL0,2026-05-18 15:00:00,2026-05-18 23:00:00,64,-0.026031742623255996,62
2026-05-18,14802,1325216814085TURL0,2026-05-18 23:00:00,2026-05-19 07:00:00,64,-0.026031742623255996,62
2026-05-18,14803,1325215813079STMX0,2026-05-18 07:00:00,2026-05-18 15:00:00,60,0.00728155080927041,60
2026-05-18,14803,1325215813079STMX0,2026-05-18 15:00:00,2026-05-18 23:00:00,60,0.00728155080927041,60
2026-05-18,14803,1325215813079STMX0,2026-05-18 23:00:00,2026-05-19 07:00:00,60,0.00728155080927041,60
2026-05-18,14804,1325218515088TURL0,2026-05-18 07:00:00,2026-05-18 15:00:00,60,0.014664832126522618,61
2026-05-18,14804,1325218515088TURL0,2026-05-18 15:00:00,2026-05-18 23:00:00,60,0.014664832126522618,61
2026-05-18,14804,1325218515088TURL0,2026-05-18 23:00:00,2026-05-19 07:00:00,60,0.014664832126522618,61
2026-05-18,14805,1325221715100SRHT0,2026-05-18 07:00:00,2026-05-18 15:00:00,53,-0.005740203087885287,53
2026-05-18,14805,1325221715100SRHT0,2026-05-18 15:00:00,2026-05-18 22:00:00,47,-0.005740203087885287,47
2026-05-18,14805,1325221715100SRHT0,2026-05-19 00:00:00,2026-05-19 07:00:00,47,-0.005740203087885287,47
2026-05-18,14806,1325216814085STMX0,2026-05-18 07:00:00,2026-05-18 15:00:00,60,-0.026102905283279066,58
2026-05-18,14806,1325216814085STMX0,2026-05-18 15:00:00,2026-05-18 23:00:00,60,-0.026102905283279066,58
2026-05-18,14806,1325216814085STMX0,2026-05-18 23:00:00,2026-05-19 07:00:00,60,-0.026102905283279066,58
2026-05-18,14807,1325219416089HRHE0,2026-05-18 07:00:00,2026-05-18 15:00:00,60,0.019535794888782466,61
2026-05-18,14807,1325219416089HRHE0,2026-05-18 15:00:00,2026-05-18 23:00:00,60,0.019535794888782466,61
2026-05-18,14807,1325219416089HRHE0,2026-05-18 23:00:00,2026-05-19 07:00:00,60,0.019535794888782466,61
2026-05-18,14808,1225223516121PSKP0,2026-05-18 07:00:00,2026-05-18 15:00:00,36,-0.01625784682895546,35
2026-05-18,14808,1225223516121PSKP0,2026-05-18 15:00:00,2026-05-18 23:00:00,36,-0.01625784682895546,35
