Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
14811,44640,44640.0,0.0,100.0,1.0,0.0,4464.0
4905,44640,44640.0,0.0,100.0,1.0,1488.0,2976.0
54801,44640,44640.0,0.0,100.0,1.0,0.0,5580.0
75210,44640,44640.0,0.0,100.0,1.0,0.0,4464.0
4407,44640,44631.0,9.0,99.98,1.0,0.0,3068.0
4921,44640,44631.0,9.0,99.98,1.0,0.0,3068.0
9407,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
4411,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
15212,44640,44339.0,301.0,99.33,2.0,2017.0,4786.0
9409,44640,44339.0,301.0,99.33,2.0,35.0,4725.0
9413,44640,44335.0,305.0,99.32,2.0,1429.0,3843.0
24818,44640,44336.0,304.0,99.32,2.0,188.0,5448.0
14807,44640,44336.0,304.0,99.32,2.0,1040.0,5412.0
75207,44640,44336.0,304.0,99.32,2.0,42.0,4442.0
8604,44640,44333.0,307.0,99.31,2.0,1389.0,4296.0
9506,44640,44334.0,306.0,99.31,2.0,804.0,5172.0
8701,44640,44331.0,309.0,99.31,2.0,83.0,2972.0
14810,44640,44333.0,307.0,99.31,2.0,100.0,3397.0
9002,44640,44330.0,310.0,99.31,2.0,992.0,3502.0
9403,44640,44333.0,307.0,99.31,2.0,1333.0,4201.0
4908,44640,44334.0,306.0,99.31,2.0,68.0,2942.0
15209,44640,44329.0,311.0,99.3,2.0,1951.0,4870.0
4911,44640,44322.0,318.0,99.29,2.0,762.0,3581.0
9404,44640,44309.0,331.0,99.26,2.0,272.0,2808.0
4904,44640,44310.0,330.0,99.26,2.0,686.0,2907.0
9401,44640,44299.0,341.0,99.24,2.0,672.0,2860.0
9408,44640,44219.0,421.0,99.06,2.0,27.0,4709.0
75230,44640,44219.0,421.0,99.06,2.0,197.0,5158.0
75223,44640,44220.0,420.0,99.06,2.0,575.0,4652.0
75216,44640,44220.0,420.0,99.06,2.0,575.0,4652.0
9406,44640,44211.0,429.0,99.04,2.0,796.0,5258.0
4415,44640,44207.0,433.0,99.03,2.0,141.0,5193.0
9502,44640,44207.0,433.0,99.03,2.0,141.0,5193.0
9402,44640,44206.0,434.0,99.03,2.0,983.0,5632.0
14806,44640,44208.0,432.0,99.03,2.0,57.0,5526.0
14812,44640,44204.0,436.0,99.02,2.0,1447.0,5508.0
4409,44640,44204.0,436.0,99.02,2.0,64.0,5039.0
4402,44640,44039.0,601.0,98.65,3.0,1501.0,4446.0
75208,44640,44032.0,608.0,98.64,3.0,1117.0,5112.0
75222,44640,44031.0,609.0,98.64,3.0,554.0,4610.0
75206,44640,44027.0,613.0,98.63,3.0,2355.0,5196.0
9414,44640,44023.0,617.0,98.62,3.0,1467.0,4374.0
4802,44640,43814.0,826.0,98.15,1.0,0.0,4655.0
9411,44640,43814.0,826.0,98.15,1.0,0.0,4655.0
4406,44640,43814.0,826.0,98.15,1.0,0.0,4655.0
9804,44640,43296.0,1344.0,96.99,1.0,0.0,5412.0
9802,44640,43296.0,1344.0,96.99,1.0,0.0,5412.0
75227,44640,42849.0,1791.0,95.99,2.0,10.0,3213.0
15208,44640,42633.0,2007.0,95.5,1.0,0.0,3196.0
14808,44640,42633.0,2007.0,95.5,1.0,0.0,3196.0
4404,44640,42092.0,2548.0,94.29,1.0,0.0,4912.0
9202,44640,42090.0,2550.0,94.29,1.0,0.0,2806.0
9503,44640,42092.0,2548.0,94.29,1.0,0.0,4911.0
8603,44640,42090.0,2550.0,94.29,1.0,0.0,2806.0
8602,44640,42090.0,2550.0,94.29,1.0,0.0,2806.0
24824,44640,42075.0,2565.0,94.25,1.0,0.0,4910.0
4416,44640,41670.0,2970.0,93.35,2.0,1821.0,4629.0
14802,44640,41565.0,3075.0,93.11,1.0,0.0,5542.0
24808,44640,40576.0,4064.0,90.9,1.0,0.0,5072.0
4918,44640,39338.0,5302.0,88.12,2.0,528.0,2574.0
4909,44640,39023.0,5617.0,87.42,2.0,1035.0,3588.0
54803,44640,38112.0,6528.0,85.38,1.0,0.0,4764.0
54804,44640,38112.0,6528.0,85.38,1.0,0.0,4764.0
15206,44640,37194.0,7446.0,83.32,3.0,696.0,4270.0
75202,44640,36323.0,8317.0,81.37,2.0,1539.0,4348.0
9405,44640,36267.0,8373.0,81.24,2.0,258.0,4182.0
75220,44640,36108.0,8532.0,80.89,1.0,0.0,4213.0
75212,44640,35020.0,9620.0,78.45,1.0,0.0,3502.0
15210,44640,33648.0,10992.0,75.38,2.0,474.0,3826.0
4901,44640,33200.0,11440.0,74.37,2.0,462.0,2442.0
24804,44640,32378.0,12262.0,72.53,2.0,150.0,4066.0
9410,44640,32274.0,12366.0,72.3,1.0,0.0,3564.0
9505,44640,32274.0,12366.0,72.3,1.0,0.0,3564.0
9507,44640,32274.0,12366.0,72.3,1.0,0.0,3564.0
9203,44640,32274.0,12366.0,72.3,1.0,0.0,3564.0
15213,44640,31599.0,13041.0,70.79,3.0,1732.0,3942.0
75218,44640,31403.0,13237.0,70.35,2.0,373.0,3226.0
