Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-05-25,14801,1325217514082HURL2,2026-05-25 07:00:00,2026-05-25 15:00:00,64,0.008623302065144386,65
2026-05-25,14801,1325217514082HURL2,2026-05-25 15:00:00,2026-05-25 23:00:00,64,0.008623302065144386,65
2026-05-25,14801,1325217514082HURL2,2026-05-25 23:00:00,2026-05-26 07:00:00,64,0.008623302065144386,65
2026-05-25,14802,1325216814085TURL0,2026-05-25 07:00:00,2026-05-25 15:00:00,64,0.015511187140775644,65
2026-05-25,14802,1325216814085TURL0,2026-05-25 15:00:00,2026-05-25 23:00:00,64,0.015511187140775644,65
2026-05-25,14802,1325216814085TURL0,2026-05-25 23:00:00,2026-05-26 07:00:00,64,0.015511187140775644,65
2026-05-25,14803,1325215813079STMX0,2026-05-25 07:00:00,2026-05-25 15:00:00,60,0.019548009775079325,61
2026-05-25,14803,1325215813079STMX0,2026-05-25 15:00:00,2026-05-25 23:00:00,60,0.019548009775079325,61
2026-05-25,14803,1325215813079STMX0,2026-05-25 23:00:00,2026-05-26 07:00:00,60,0.019548009775079325,61
2026-05-25,14804,1325219316087VUTR0,2026-05-25 07:00:00,2026-05-25 15:00:00,56,-0.010278632051547365,55
2026-05-25,14804,1325219316087VUTR0,2026-05-25 15:00:00,2026-05-25 23:00:00,56,-0.010278632051547365,55
2026-05-25,14804,1325219316087VUTR0,2026-05-25 23:00:00,2026-05-26 07:00:00,56,-0.010278632051547365,55
2026-05-25,14805,1325221715100SRHT0,2026-05-25 07:00:00,2026-05-25 15:00:00,53,-0.028254207044324207,52
2026-05-25,14805,1325221715100SRHT0,2026-05-25 15:00:00,2026-05-25 23:00:00,53,-0.028254207044324207,52
2026-05-25,14805,1325221715100SRHT0,2026-05-25 23:00:00,2026-05-26 07:00:00,53,-0.028254207044324207,52
2026-05-25,14806,1325216814085STMX0,2026-05-25 07:00:00,2026-05-25 15:00:00,60,0.013209240738429573,61
2026-05-25,14806,1325216814085STMX0,2026-05-25 15:00:00,2026-05-25 23:00:00,60,0.013209240738429573,61
2026-05-25,14806,1325216814085STMX0,2026-05-25 23:00:00,2026-05-26 07:00:00,60,0.013209240738429573,61
2026-05-25,14807,1325219416089HRHE0,2026-05-25 07:00:00,2026-05-25 15:00:00,60,-0.022193668896902313,59
2026-05-25,14807,1325219416089HRHE0,2026-05-25 15:00:00,2026-05-25 23:00:00,60,-0.022193668896902313,59
2026-05-25,14807,1325219416089HRHE0,2026-05-25 23:00:00,2026-05-26 07:00:00,60,-0.022193668896902313,59
2026-05-25,14808,1225223516121PSKP0,2026-05-25 07:00:00,2026-05-25 15:00:00,36,0.006627872175472432,36
2026-05-25,14808,1225223516121PSKP0,2026-05-25 15:00:00,2026-05-25 23:00:00,36,0.006627872175472432,36
2026-05-25,14808,1225223516121PSKP0,2026-05-25 23:00:00,2026-05-26 07:00:00,36,0.006627872175472432,36
2026-05-25,14809,1225222615008RXC10,2026-05-25 07:00:00,2026-05-25 07:27:00,2,-0.02165041569529279,2
2026-05-25,14810,1225223516121PSKP0,2026-05-25 07:00:00,2026-05-25 15:00:00,36,0.006627872175472432,36
2026-05-25,14810,1225223516121PSKP0,2026-05-25 15:00:00,2026-05-25 23:00:00,36,0.006627872175472432,36
