SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1325222317101VUX10,3.000232043957006,113,0,114,0,100.9,FULLY MET,16,82,0.02,
1325220515094VTMX0,3.000145939595601,2261,0,2262,0,100.0,FULLY MET,18,108,0.46,
1325216514079TTMX0,3.000145939595601,5247,0,5205,42,99.2,PARTIAL,17,82,1.0,
1225222615008RXC10,3.0001357238239095,93,0,94,0,101.1,FULLY MET,27,82,0.03,
1325220515094VURL1,3.0001357238239095,93,1,94,0,101.1,FULLY MET,18,108,0.02,
1325217514082TTMX0,3.000102157716921,5878,298,5830,48,99.2,PARTIAL,17,132,1.12,
1325220516095HTMX0,3.0000729697978006,2619,0,2620,0,100.0,FULLY MET,15,82,0.44,
1325223517104HRHT0,3.0000437818786803,7736,38,7808,0,100.9,FULLY MET,19,82,1.65,
1325215813079STMX0,3.0000437818786803,14508,15,14508,0,100.0,FULLY MET,16,129,2.6,
1325222417099HURL0,3.0000437818786803,2059,0,2060,0,100.0,FULLY MET,17,82,0.39,
1225220Z16008RXC10,3.0000291879191203,20,0,20,0,100.0,FULLY MET,27,108,0.01,
1325220416092VURP0,3.000016053355516,11,0,12,0,109.1,FULLY MET,15,82,0.0,
1325221416095VURL0,3.00000729697978,13955,51,13956,0,100.0,FULLY MET,16,108,2.5,
1325214812074TUHL0,2.036484898900345,24811,0,24796,15,99.9,PARTIAL,15,43,4.17,
1325221715100SRHT0,2.029187919120276,19204,96,19088,116,99.4,PARTIAL,18,82,3.87,
1325114812074TUHL0,2.029187919120276,19232,148,19232,0,100.0,FULLY MET,15,43,3.23,
1325216814085STMX0,2.029187919120276,19430,256,19400,30,99.8,PARTIAL,16,132,3.48,
1325216614081STMX0,2.0262691272082485,17475,147,17446,29,99.8,PARTIAL,16,86,3.13,
1325221417100HURL1,2.0262691272082485,17436,325,17440,0,100.0,FULLY MET,20,82,3.91,
1325215813079SUHL0,2.017512751472166,11817,0,11803,14,99.9,PARTIAL,16,129,2.12,
1325215613075TUHL0,2.013426442795327,9008,0,8980,28,99.7,PARTIAL,15,129,1.51,
1425118916008QRBT0,2.013134563604124,8604,161,8536,68,99.2,PARTIAL,28,71,2.7,
1325219316087VURL0,2.0116751676481104,8000,0,8000,0,100.0,FULLY MET,16,86,1.43,
1325220516095HUTR0,2.0116751676481104,8000,0,7940,60,99.2,PARTIAL,19,82,1.7,
1325123715105SBRT0,2.0116751676481104,7868,0,7744,124,98.4,PARTIAL,21,71,1.85,
1325119015008SRBT0,2.0116751676481104,7814,0,7748,66,99.2,PARTIAL,29,71,2.54,
1325219316087VUTR0,2.0102157716920965,7000,0,6854,146,97.9,PARTIAL,17,82,1.33,
1325220515094VUTR0,2.008899396539772,5930,0,5887,43,99.3,PARTIAL,17,108,1.13,
1325215513073TUHL0,2.0088366425136637,5695,39,5696,0,100.0,FULLY MET,16,129,1.02,
1325121715100SBRT0,2.0087563757360827,5730,12,5768,0,100.7,FULLY MET,21,71,1.35,
1325216614081SUTR0,2.008560816677977,5494,89,5496,0,100.0,FULLY MET,15,86,0.92,
1225121715115SSTL0,2.0082718562786863,5668,0,5520,148,97.4,PARTIAL,30,71,1.9,
1325216814085SUTR0,2.0075611304481074,5181,0,5130,51,99.0,PARTIAL,17,82,0.99,
1325121715100SRBT0,2.007296979780069,5000,0,4770,230,95.4,PARTIAL,15,71,0.84,
1325121715100SRXT0,2.007296979780069,5000,0,5000,0,100.0,FULLY MET,20,108,1.12,
1325217514082TUTR0,2.007296979780069,5000,0,5000,0,100.0,FULLY MET,17,119,0.95,
1325217413077TUSP0,2.007296979780069,4640,121,4640,0,100.0,FULLY MET,16,75,0.83,
1325215613075TTMX0,2.007296979780069,4640,228,4640,0,100.0,FULLY MET,16,129,0.83,
1325121715115SLTB0,2.007296979780069,4703,62,4689,14,99.7,PARTIAL,29,71,1.53,
1325218515088HUTR0,2.007186065687412,4429,56,4396,33,99.3,PARTIAL,17,114,0.84,
1325217415081HUTR0,2.0058375838240554,3640,39,3640,0,100.0,FULLY MET,16,82,0.65,
1325221715100SRXT0,2.0058375838240554,3856,0,3856,0,100.0,FULLY MET,20,108,0.86,
1325214813075STMX0,2.0056726720810256,3887,0,3888,0,100.0,FULLY MET,16,129,0.7,
1325223715105SRXT0,2.004751793232781,3256,0,3256,0,100.0,FULLY MET,20,108,0.73,
1325216513077TUHL0,2.0043854848478215,3005,0,3006,0,100.0,FULLY MET,16,129,0.54,
1325214613071TTMX0,2.004252679815824,2542,89,2544,0,100.1,FULLY MET,15,129,0.43,
1225219015010QSTL0,2.00423224827244,2810,0,2813,0,100.1,FULLY MET,31,26,0.98,
1325223616105HRHT0,2.004154900286771,2847,0,2846,1,100.0,PARTIAL,18,82,0.57,
1325218515088TURL0,2.0031172697620456,2136,0,2136,0,100.0,FULLY MET,16,108,0.38,
1325220316091VURL1,2.0029246294958516,2004,0,2004,0,100.0,FULLY MET,16,82,0.36,
1225121Z14112LSTL0,2.0026298315127367,1802,0,1636,166,90.8,PARTIAL,33,71,0.67,
1225119015010QSTL0,2.0024853513130916,1703,0,1600,103,94.0,PARTIAL,31,26,0.59,
1325218415084TTMX0,2.0022722795035133,1227,90,1218,9,99.3,PARTIAL,17,86,0.23,
1325217614084HURL1,2.002012507023343,1379,0,1380,0,100.1,FULLY MET,16,125,0.25,
1225222716121MXC11,2.001574688236539,1079,0,1062,17,98.4,PARTIAL,34,26,0.41,
1325123715105SRXT0,2.001313456360412,900,0,900,0,100.0,FULLY MET,20,108,0.2,
1325219316087VURP0,2.0008887721372126,429,0,430,0,100.2,FULLY MET,16,82,0.08,
1325223517104HRPG0,2.000844990258532,387,0,388,0,100.3,FULLY MET,15,82,0.07,
1325220416092VURL0,2.0008143429434555,558,0,558,0,100.0,FULLY MET,18,112,0.11,
1D25115013008QXPC0,2.0007997489838956,134,151,136,0,101.5,FULLY MET,20,119,0.03,
1D25214012006QXC10,2.0007296979780067,500,0,376,124,75.2,PARTIAL,18,37,0.1,
1325218515088HURP0,2.000665484555942,294,0,292,2,99.3,PARTIAL,17,118,0.06,
1325217514082HURP0,2.000614405697482,421,0,422,0,100.2,FULLY MET,16,125,0.08,
1325216814085TURS0,2.000437818786804,117,0,118,0,100.9,FULLY MET,15,82,0.02,
1325221416095VURS0,2.000437818786804,300,0,300,0,100.0,FULLY MET,15,82,0.05,
1325218515088TURS0,2.000437818786804,300,0,300,0,100.0,FULLY MET,15,108,0.05,
1325221417100HURS0,2.000437818786804,300,0,300,0,100.0,FULLY MET,15,82,0.05,
1325217515084HURP0,2.00021599060149,148,0,148,0,100.0,FULLY MET,15,118,0.02,
1325114613071TTMX0,2.00021599060149,148,0,148,0,100.0,FULLY MET,15,129,0.02,
1325221317098VUX10,2.000005837583824,4,0,4,0,100.0,FULLY MET,17,82,0.0,
