Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-05-30,14801,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,14801,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,14801,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
2026-05-30,14802,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,14802,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,14802,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
2026-05-30,14803,1325215813079STMX0,2026-05-30 07:00:00,2026-05-30 07:16:00,2,-0.0459438258823309,2
2026-05-30,14804,1325219316087VUTR0,2026-05-30 07:00:00,2026-05-30 15:00:00,56,0.013929962859138306,57
2026-05-30,14804,1325219316087VUTR0,2026-05-30 15:00:00,2026-05-30 23:00:00,56,0.013929962859138306,57
2026-05-30,14804,1325219316087VUTR0,2026-05-30 23:00:00,2026-05-31 07:00:00,56,0.013929962859138306,57
2026-05-30,14805,1325217514082TUTR0,2026-05-30 07:00:00,2026-05-30 15:00:00,56,-0.037717642739463854,54
2026-05-30,14805,1325217514082TUTR0,2026-05-30 15:00:00,2026-05-30 23:00:00,56,-0.037717642739463854,54
2026-05-30,14805,1325217514082TUTR0,2026-05-30 23:00:00,2026-05-31 07:00:00,56,-0.037717642739463854,54
2026-05-30,14806,1325216814085STMX0,2026-05-30 07:00:00,2026-05-30 15:00:00,60,-0.002306936911721619,60
2026-05-30,14806,1325216814085STMX0,2026-05-30 15:00:00,2026-05-30 23:00:00,60,-0.002306936911721619,60
2026-05-30,14806,1325216814085STMX0,2026-05-30 23:00:00,2026-05-31 07:00:00,60,-0.002306936911721619,60
2026-05-30,14807,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,14807,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,14807,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
2026-05-30,14808,1225223516121PSKP0,2026-05-30 07:00:00,2026-05-30 15:00:00,36,0.01571637479449269,37
2026-05-30,14808,1225223516121PSKP0,2026-05-30 15:00:00,2026-05-30 16:27:00,6,0.01571637479449269,6
2026-05-30,14808,1225223516121PSKP0,2026-05-30 18:27:00,2026-05-30 20:42:00,10,0.01571637479449269,10
2026-05-30,14809,1325216814085SUTR0,2026-05-30 07:00:00,2026-05-30 15:00:00,56,-0.03656551870122402,54
2026-05-30,14809,1325216814085SUTR0,2026-05-30 15:00:00,2026-05-30 23:00:00,56,-0.03656551870122402,54
2026-05-30,14809,1325216814085SUTR0,2026-05-30 23:00:00,2026-05-31 07:00:00,56,-0.03656551870122402,54
2026-05-30,14810,1225223516121PSKP0,2026-05-30 07:00:00,2026-05-30 15:00:00,36,0.01571637479449269,37
2026-05-30,14810,1225223516121PSKP0,2026-05-30 15:00:00,2026-05-30 18:42:00,16,0.01571637479449269,16
2026-05-30,14811,1325220416092VURL0,2026-05-30 07:00:00,2026-05-30 15:00:00,53,-0.04019612167173566,51
2026-05-30,14811,1325220416092VURL0,2026-05-30 15:00:00,2026-05-30 23:00:00,53,-0.04019612167173566,51
2026-05-30,14811,1325220416092VURL0,2026-05-30 23:00:00,2026-05-31 07:00:00,53,-0.04019612167173566,51
2026-05-30,14812,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,14812,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,14812,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
2026-05-30,15201,1325223916120QRAB0,2026-05-30 07:00:00,2026-05-30 07:31:00,2,-0.019903006506996654,2
2026-05-30,15202,1325220516095HUTR0,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.007013171322165376,51
2026-05-30,15202,1325220516095HUTR0,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.007013171322165376,51
2026-05-30,15202,1325220516095HUTR0,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.007013171322165376,51
2026-05-30,15203,1325217514082TUTR0,2026-05-30 07:00:00,2026-05-30 15:00:00,56,-0.037717642739463854,54
2026-05-30,15203,1325217514082TUTR0,2026-05-30 15:00:00,2026-05-30 23:00:00,56,-0.037717642739463854,54
2026-05-30,15203,1325217514082TUTR0,2026-05-30 23:00:00,2026-05-31 07:00:00,56,-0.037717642739463854,54
2026-05-30,15204,1325217514082TUTR0,2026-05-30 07:00:00,2026-05-30 15:00:00,56,-0.037717642739463854,54
2026-05-30,15204,1325217514082TUTR0,2026-05-30 15:00:00,2026-05-30 23:00:00,56,-0.037717642739463854,54
2026-05-30,15204,1325217514082TUTR0,2026-05-30 23:00:00,2026-05-31 07:00:00,56,-0.037717642739463854,54
2026-05-30,15205,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,15205,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,15205,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
2026-05-30,15206,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,15206,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,15206,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
2026-05-30,15207,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,15207,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,15207,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
2026-05-30,15208,1225223516121PSKP0,2026-05-30 07:00:00,2026-05-30 15:00:00,36,0.01571637479449269,37
2026-05-30,15208,1225223516121PSKP0,2026-05-30 15:00:00,2026-05-30 18:42:00,16,0.01571637479449269,16
2026-05-30,15209,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,15209,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,15209,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
2026-05-30,15210,1D25215013008SXC11,2026-05-30 07:00:00,2026-05-30 15:00:00,51,0.004029454026040867,51
2026-05-30,15210,1D25215013008SXC11,2026-05-30 15:00:00,2026-05-30 23:00:00,51,0.004029454026040867,51
2026-05-30,15210,1D25215013008SXC11,2026-05-30 23:00:00,2026-05-31 07:00:00,51,0.004029454026040867,51
