SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1325217514082HURL2,5.0,12373,0,12358,15,99.9,PARTIAL,15,82,2.08,
1225170015012LSTL0,4.078871642589944,29288,395,29341,0,100.2,FULLY MET,31,71,10.17,
1325214813075SUNE1,4.076458013340683,25748,227,25748,0,100.0,FULLY MET,15,86,4.33,
1D25213812090FXPC0,4.042841333396347,20818,255,20646,172,99.2,PARTIAL,17,43,3.96,
1D25212812086FXPC0,4.039142405888011,20479,332,20670,0,100.9,FULLY MET,19,37,4.36,
1D25212812074FXC10,4.03291929537957,14877,331,14788,89,99.4,PARTIAL,18,43,3.0,
1325219416089HRHE0,4.024217682057079,10789,0,10790,0,100.0,FULLY MET,16,82,1.93,
1225221715115SSTL0,4.023683107682023,11730,158,11730,0,100.0,FULLY MET,30,71,3.94,
1225223516121PSKP0,4.021375037406819,10282,153,10412,0,101.3,FULLY MET,27,56,3.11,
1D25215Z13008QXPC0,4.015487567769747,8304,0,8304,0,100.0,FULLY MET,20,119,1.86,
1325119815106QBRQ0,4.011821348565372,4142,70,4894,0,118.2,FULLY MET,29,71,1.35,
1225170015010LSTL0,4.009167960591903,3530,113,3535,0,100.1,FULLY MET,31,71,1.23,
1325213615099MSXT0,4.008926854107322,3519,0,3520,0,100.0,FULLY MET,16,75,0.63,
1325217514082TVECH,4.003182236584354,19,3,20,0,105.3,FULLY MET,18,71,0.0,
1325213612065SULX1,4.003150575235382,60,131,60,0,100.0,FULLY MET,16,75,0.01,
1225121716010SXC10,4.0027959361545085,1958,0,1958,0,100.0,FULLY MET,15,56,0.33,
1225221716010SXC10,4.001815515513641,216,0,216,0,100.0,FULLY MET,15,56,0.04,
1325218515088HTMX0,3.031926253728012,11225,136,11230,0,100.0,FULLY MET,16,82,2.01,
1325215813079STMX0,3.021286701643309,9393,15,9396,0,100.0,FULLY MET,16,129,1.68,
1325221416095VURL0,3.0207554720511554,3221,51,3226,0,100.2,FULLY MET,16,108,0.58,
1325223517104HRHT0,3.010949287449822,4521,38,4564,0,101.0,FULLY MET,19,82,0.96,
1325216814085TURL0,3.0094373252748725,4675,0,4676,0,100.0,FULLY MET,15,119,0.79,
1325216514079TTMX0,3.0075578818564437,3579,0,3550,29,99.2,PARTIAL,17,82,0.68,
1325218614088HURL0,3.00478888503263,1756,0,1741,15,99.1,PARTIAL,17,125,0.33,
1325226517112HRHT0,3.004422693011223,3161,0,3162,0,100.0,FULLY MET,17,43,0.6,
1325220516095HTMX0,3.003558365148428,888,0,888,0,100.0,FULLY MET,15,82,0.15,
1325220515094VTMX0,3.0032578180200034,1030,0,1024,6,99.4,PARTIAL,18,108,0.21,
1325222417099HURL0,3.002901038443207,507,0,504,3,99.4,PARTIAL,17,82,0.1,
1325223916120QRAB0,3.001607200231301,1127,0,1128,0,100.1,FULLY MET,31,43,0.39,
1325217613082TUNE2,3.0005936750673454,2,185,2,0,100.0,FULLY MET,15,129,0.0,
1225219015008SLTB0,3.0004291557739347,260,0,260,0,100.0,FULLY MET,27,71,0.08,
1325222317101VUX10,3.0002470968180703,4,0,4,0,100.0,FULLY MET,16,82,0.0,
1325220515094VURL1,3.0001303899789797,93,1,94,0,101.1,FULLY MET,18,108,0.02,
1225222615008RXC10,3.0001280303035975,92,0,92,0,100.0,FULLY MET,27,82,0.03,
1225220Z16008RXC10,3.0000275131992646,20,0,20,0,100.0,FULLY MET,27,108,0.01,
1325214812074TUHL0,2.0351793898372623,21966,0,21934,32,99.9,PARTIAL,15,43,3.69,
1325221715100SRHT0,2.028658646608479,11845,96,11778,67,99.4,PARTIAL,18,82,2.39,
1325114812074TUHL0,2.0283621364109923,11874,148,11878,0,100.0,FULLY MET,15,43,1.99,
1325216814085STMX0,2.0274588570447607,13719,256,13722,0,100.0,FULLY MET,16,132,2.46,
1325221417100HURL1,2.0253210176620335,11812,325,11816,0,100.0,FULLY MET,20,82,2.65,
1325216614081STMX0,2.025182960711122,12140,147,12142,0,100.0,FULLY MET,16,86,2.18,
1325215813079SUHL0,2.0163565437221354,8412,0,8412,0,100.0,FULLY MET,16,129,1.51,
1325215613075TUHL0,2.01291597235131,5730,0,5732,0,100.0,FULLY MET,15,129,0.96,
1425118916008QRBT0,2.0123175649865086,4365,161,4330,35,99.2,PARTIAL,28,71,1.37,
1325123715105SBRT0,2.01142982800445,7352,0,7352,0,100.0,FULLY MET,21,71,1.73,
1325119015008SRBT0,2.0113503461214655,5975,0,5958,17,99.7,PARTIAL,29,71,1.94,
1325219316087VURL0,2.011264569107191,7076,0,7061,15,99.8,PARTIAL,16,86,1.27,
1325220516095HUTR0,2.0110846148211303,7826,0,7870,0,100.6,FULLY MET,19,82,1.67,
1325219316087VUTR0,2.010085240356906,7103,0,7061,42,99.4,PARTIAL,17,82,1.35,
1325220515094VUTR0,2.008534910734942,4295,0,4260,35,99.2,PARTIAL,17,108,0.82,
1325121715100SBRT0,2.0085120124941955,3085,12,3104,0,100.6,FULLY MET,21,71,0.73,
1325215513073TUHL0,2.0082944267012617,1969,39,1970,0,100.1,FULLY MET,16,129,0.35,
1325216614081SUTR0,2.008207035662795,1721,89,1722,0,100.1,FULLY MET,15,86,0.29,
1225121715115SSTL0,2.0080708689553224,5353,0,5354,0,100.0,FULLY MET,30,71,1.8,
1325217413077TUSP0,2.0071612939848733,1177,121,1178,0,100.1,FULLY MET,16,75,0.21,
1325216814085SUTR0,2.007074407779821,5055,0,5056,0,100.0,FULLY MET,17,82,0.96,
1325121715115SLTB0,2.006974465545289,1782,62,1776,6,99.7,PARTIAL,29,71,0.58,
1325218515088HUTR0,2.0069623621299795,2,56,2,0,100.0,FULLY MET,17,114,0.0,
1325121715100SRBT0,2.0069613158484048,4935,0,4936,0,100.0,FULLY MET,15,71,0.83,
1325121715100SRXT0,2.0068954018645377,3716,0,3716,0,100.0,FULLY MET,20,108,0.83,
1325217514082TUTR0,2.006817751269349,4835,0,4796,39,99.2,PARTIAL,17,119,0.92,
1325215613075TTMX0,2.006817031871267,991,228,992,0,100.1,FULLY MET,16,129,0.18,
1325221715100SRXT0,2.0056174720012745,2465,0,2466,0,100.0,FULLY MET,20,108,0.55,
1325214813075STMX0,2.0055950970681713,2683,0,2684,0,100.0,FULLY MET,16,129,0.48,
1325217415081HUTR0,2.005484689734509,9,39,10,0,111.1,FULLY MET,16,82,0.0,
1325223715105SRXT0,2.004539110657832,2080,0,2080,0,100.0,FULLY MET,20,108,0.47,
1325216513077TUHL0,2.0043234006887647,3091,0,3092,0,100.0,FULLY MET,16,129,0.55,
