Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
9406,44640,26325.0,18315.0,58.97,1.0,0.0,3510.0
4906,44640,26325.0,18315.0,58.97,1.0,0.0,3510.0
9405,44640,18632.0,26008.0,41.74,1.0,0.0,1087.0
4416,44640,12152.0,32488.0,27.22,1.0,0.0,785.0
75205,44640,8604.0,36036.0,19.27,1.0,0.0,950.0
54802,44640,5136.0,39504.0,11.51,1.0,0.0,642.0
14811,44640,5094.0,39546.0,11.41,1.0,0.0,563.0
75212,44640,4300.0,40340.0,9.63,1.0,0.0,430.0
75222,44640,4300.0,40340.0,9.63,1.0,0.0,430.0
75216,44640,4300.0,40340.0,9.63,1.0,0.0,430.0
75211,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
75209,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
75208,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
75206,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
15206,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
24825,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
24814,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
24819,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
24812,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
14801,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
14807,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
15213,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
14812,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
15212,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
15211,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
15210,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
15209,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
15207,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
75213,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
15205,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
75228,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
75218,44640,4294.0,40346.0,9.62,1.0,0.0,456.0
4402,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
9201,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
9403,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
4801,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
9407,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
9412,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
9414,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
9401,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
4411,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
4408,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
4405,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
4403,44640,4290.0,40350.0,9.61,1.0,0.0,572.0
75223,44640,4280.0,40360.0,9.59,1.0,0.0,428.0
14802,44640,4256.0,40384.0,9.53,1.0,0.0,452.0
9402,44640,4230.0,40410.0,9.48,1.0,0.0,564.0
24807,44640,4182.0,40458.0,9.37,1.0,0.0,488.0
24811,44640,4182.0,40458.0,9.37,1.0,0.0,488.0
24813,44640,4182.0,40458.0,9.37,1.0,0.0,488.0
24817,44640,4182.0,40458.0,9.37,1.0,0.0,488.0
24802,44640,4182.0,40458.0,9.37,1.0,0.0,488.0
75215,44640,4182.0,40458.0,9.37,1.0,0.0,488.0
9411,44640,4123.0,40517.0,9.24,1.0,0.0,438.0
4406,44640,4123.0,40517.0,9.24,1.0,0.0,438.0
4413,44640,4123.0,40517.0,9.24,1.0,0.0,438.0
4414,44640,4123.0,40517.0,9.24,1.0,0.0,438.0
4802,44640,4123.0,40517.0,9.24,1.0,0.0,438.0
9001,44640,4123.0,40517.0,9.24,1.0,0.0,438.0
9408,44640,4123.0,40517.0,9.24,1.0,0.0,437.0
9409,44640,4123.0,40517.0,9.24,1.0,0.0,438.0
4417,44640,4123.0,40517.0,9.24,1.0,0.0,438.0
24824,44640,4097.0,40543.0,9.18,1.0,0.0,478.0
4902,44640,4092.0,40548.0,9.17,1.0,0.0,247.0
9704,44640,4092.0,40548.0,9.17,1.0,0.0,247.0
9702,44640,4092.0,40548.0,9.17,1.0,0.0,247.0
75201,44640,4080.0,40560.0,9.14,1.0,0.0,476.0
9002,44640,4066.0,40574.0,9.11,1.0,0.0,432.0
24823,44640,4063.0,40577.0,9.1,1.0,0.0,474.0
75224,44640,4063.0,40577.0,9.1,1.0,0.0,474.0
24815,44640,4063.0,40577.0,9.1,1.0,0.0,474.0
14804,44640,4046.0,40594.0,9.06,1.0,0.0,472.0
24809,44640,3502.0,41138.0,7.84,1.0,0.0,409.0
75202,44640,3502.0,41138.0,7.84,1.0,0.0,409.0
14809,44640,3502.0,41138.0,7.84,1.0,0.0,409.0
75221,44640,3485.0,41155.0,7.81,1.0,0.0,407.0
4925,44640,3450.0,41190.0,7.73,1.0,0.0,230.0
8606,44640,3450.0,41190.0,7.73,1.0,0.0,230.0
9701,44640,3450.0,41190.0,7.73,1.0,0.0,230.0
8605,44640,3450.0,41190.0,7.73,1.0,0.0,230.0
8601,44640,3450.0,41190.0,7.73,1.0,0.0,230.0
8604,44640,3450.0,41190.0,7.73,1.0,0.0,230.0
9703,44640,3420.0,41220.0,7.66,1.0,0.0,228.0
9404,44640,3286.0,41354.0,7.36,1.0,0.0,212.0
4410,44640,3240.0,41400.0,7.26,1.0,0.0,216.0
9202,44640,3240.0,41400.0,7.26,1.0,0.0,216.0
