Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
3614,43200,43200.0,0.0,100.0,1,0.0,4770
4817,43200,43020.0,180.0,99.58,1,0.0,4556
4508,43200,42831.0,369.0,99.15,2,1024.0,4775
3613,43200,42829.0,371.0,99.14,2,1471.0,4430
4841,43200,42828.0,372.0,99.14,2,1524.0,4782
4507,43200,42826.0,374.0,99.13,2,1582.0,4520
4505,43200,42660.0,540.0,98.75,2,1015.0,4757
3610,43200,42477.0,723.0,98.33,3,1833.0,5154
3615,43200,42360.0,840.0,98.06,2,1398.0,4236
4512,43200,40198.0,3002.0,93.05,3,1383.0,4298
4513,43200,30555.0,12645.0,70.73,3,932.0,3321
4510,43200,30321.0,12879.0,70.19,2,795.0,3122
4843,43200,24336.0,18864.0,56.33,2,570.0,2883
4604,43200,24020.0,19180.0,55.6,2,953.0,1932
4509,43200,21640.0,21560.0,50.09,2,719.0,2895
3616,43200,21600.0,21600.0,50.0,2,320.0,2128
4812,43200,20976.0,22224.0,48.56,1,0.0,1835
4813,43200,20976.0,22224.0,48.56,1,0.0,1835
4846,43200,20953.0,22247.0,48.5,1,0.0,1833
4506,43200,18957.0,24243.0,43.88,2,252.0,2036
3609,43200,18728.0,24472.0,43.35,2,148.0,1784
4802,43200,17426.0,25774.0,40.34,2,274.0,1770
4801,43200,17307.0,25893.0,40.06,2,729.0,1881
4850,43200,16644.0,26556.0,38.53,1,0.0,1768
4610,43200,15786.0,27414.0,36.54,1,0.0,1743
4819,43200,15786.0,27414.0,36.54,1,0.0,1743
4827,43200,15786.0,27414.0,36.54,1,0.0,1743
4602,43200,15768.0,27432.0,36.5,1,0.0,1741
4601,43200,14880.0,28320.0,34.44,1,0.0,1488
3611,43200,14880.0,28320.0,34.44,1,0.0,1488
4606,43200,14880.0,28320.0,34.44,1,0.0,1488
3612,43200,14880.0,28320.0,34.44,1,0.0,1488
4831,43200,14421.0,28779.0,33.38,1,0.0,1532
4821,43200,14421.0,28779.0,33.38,1,0.0,1532
4824,43200,14421.0,28779.0,33.38,1,0.0,1531
4825,43200,14421.0,28779.0,33.38,1,0.0,1531
4514,43200,14421.0,28779.0,33.38,1,0.0,1531
4835,43200,14421.0,28779.0,33.38,1,0.0,1532
4836,43200,14421.0,28779.0,33.38,1,0.0,1532
4814,43200,14421.0,28779.0,33.38,1,0.0,1532
4501,43200,14421.0,28779.0,33.38,1,0.0,1532
4844,43200,14421.0,28779.0,33.38,1,0.0,1532
4845,43200,14421.0,28779.0,33.38,1,0.0,1532
4818,43200,14421.0,28779.0,33.38,1,0.0,1532
4823,43200,14421.0,28779.0,33.38,1,0.0,1531
4852,43200,14383.0,28817.0,33.29,1,0.0,1528
4807,43200,13950.0,29250.0,32.29,1,0.0,1860
4609,43200,13950.0,29250.0,32.29,1,0.0,1860
4820,43200,13950.0,29250.0,32.29,1,0.0,1860
4806,43200,13950.0,29250.0,32.29,1,0.0,1860
4816,43200,13872.0,29328.0,32.11,1,0.0,1734
4842,43200,13872.0,29328.0,32.11,1,0.0,1734
4829,43200,13872.0,29328.0,32.11,1,0.0,1734
4809,43200,13872.0,29328.0,32.11,1,0.0,1734
4839,43200,13872.0,29328.0,32.11,1,0.0,1734
4848,43200,13856.0,29344.0,32.07,1,0.0,1732
4804,43200,13547.0,29653.0,31.36,2,494.0,1411
4847,43200,12768.0,30432.0,29.56,1,0.0,1356
4853,43200,12768.0,30432.0,29.56,1,0.0,1356
4834,43200,12768.0,30432.0,29.56,1,0.0,1356
4838,43200,12768.0,30432.0,29.56,1,0.0,1356
4603,43200,12749.0,30451.0,29.51,1,0.0,1354
5202,43200,12707.0,30493.0,29.41,2,73.0,1704
4851,43200,12220.0,30980.0,28.29,1,0.0,1222
4830,43200,12220.0,30980.0,28.29,1,0.0,1222
5201,43200,12180.0,31020.0,28.19,1,0.0,1218
4822,43200,11715.0,31485.0,27.12,1,0.0,1562
4832,43200,11715.0,31485.0,27.12,1,0.0,1562
4840,43200,11715.0,31485.0,27.12,1,0.0,1562
4837,43200,10783.0,32417.0,24.96,2,13.0,863
4511,43200,10136.0,33064.0,23.46,1,0.0,1457
4503,43200,10136.0,33064.0,23.46,1,0.0,1457
4502,43200,10136.0,33064.0,23.46,1,0.0,1457
4515,43200,10136.0,33064.0,23.46,1,0.0,1457
4504,43200,10136.0,33064.0,23.46,1,0.0,1457
4810,43200,10125.0,33075.0,23.44,1,0.0,1350
6009,43200,10052.0,33148.0,23.27,1,0.0,712
4826,43200,9795.0,33405.0,22.67,1,0.0,1306
5203,43200,9795.0,33405.0,22.67,1,0.0,1306
4828,43200,9795.0,33405.0,22.67,1,0.0,1306
4803,43200,8612.0,34588.0,19.94,5,169.0,761
4808,43200,7965.0,35235.0,18.44,1,0.0,1062
4605,43200,7965.0,35235.0,18.44,1,0.0,1062
4608,43200,7965.0,35235.0,18.44,1,0.0,1062
4833,43200,7950.0,35250.0,18.4,1,0.0,1060
4805,43200,5643.0,37557.0,13.06,1,0.0,423
4811,43200,5643.0,37557.0,13.06,1,0.0,423
4849,43200,5589.0,37611.0,12.94,1,0.0,419
4815,43200,501.0,42699.0,1.16,2,18.0,62
4607,43200,17.0,43183.0,0.04,1,0.0,2
