Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-06,3609,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,44,-0.016238759413996984,43
2026-04-06,3609,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,44,-0.016238759413996984,43
2026-04-06,3609,1D25214012008QXPCT,2026-04-06 23:00:00,2026-04-07 07:00:00,44,-0.016238759413996984,43
2026-04-06,3610,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,44,-0.016238759413996984,43
2026-04-06,3610,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,44,-0.016238759413996984,43
2026-04-06,3610,1D25214012008QXPCT,2026-04-06 23:00:00,2026-04-07 07:00:00,44,-0.016238759413996984,43
2026-04-06,3611,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,44,-0.016238759413996984,43
2026-04-06,3611,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,44,-0.016238759413996984,43
2026-04-06,3611,1D25214012008QXPCT,2026-04-06 23:00:00,2026-04-07 07:00:00,44,-0.016238759413996984,43
2026-04-06,3612,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,44,-0.016238759413996984,43
2026-04-06,3612,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,44,-0.016238759413996984,43
2026-04-06,3612,1D25214012008QXPCT,2026-04-06 23:00:00,2026-04-07 07:00:00,44,-0.016238759413996984,43
2026-04-06,3613,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,44,-0.016238759413996984,43
2026-04-06,3613,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,44,-0.016238759413996984,43
2026-04-06,3613,1D25214012008QXPCT,2026-04-06 23:00:00,2026-04-07 07:00:00,44,-0.016238759413996984,43
2026-04-06,3614,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,44,-0.016238759413996984,43
2026-04-06,3614,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,44,-0.016238759413996984,43
2026-04-06,3614,1D25214012008QXPCT,2026-04-06 23:00:00,2026-04-07 07:00:00,44,-0.016238759413996984,43
2026-04-06,3615,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,44,-0.016238759413996984,43
2026-04-06,3615,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,44,-0.016238759413996984,43
2026-04-06,3615,1D25214012008QXPCT,2026-04-06 23:00:00,2026-04-07 07:00:00,44,-0.016238759413996984,43
2026-04-06,3616,1D25214012008QXPCT,2026-04-06 07:00:00,2026-04-06 15:00:00,44,-0.016238759413996984,43
2026-04-06,3616,1D25214012008QXPCT,2026-04-06 15:00:00,2026-04-06 23:00:00,44,-0.016238759413996984,43
2026-04-06,3616,1D25214012008QXPCT,2026-04-06 23:00:00,2026-04-07 07:00:00,44,-0.016238759413996984,43
2026-04-06,4501,1D25215013008SXC10,2026-04-06 07:00:00,2026-04-06 15:00:00,51,0.004791465907520037,51
2026-04-06,4501,1D25215013008SXC10,2026-04-06 15:00:00,2026-04-06 23:00:00,51,0.004791465907520037,51
2026-04-06,4501,1D25215013008SXC10,2026-04-06 23:00:00,2026-04-07 07:00:00,51,0.004791465907520037,51
