Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-07,3609,1D25214012008QXPCT,2026-04-07 07:00:00,2026-04-07 15:00:00,44,0.014120829159632557,45
2026-04-07,3609,1D25214012008QXPCT,2026-04-07 15:00:00,2026-04-07 23:00:00,44,0.014120829159632557,45
2026-04-07,3609,1D25214012008QXPCT,2026-04-07 23:00:00,2026-04-08 07:00:00,44,0.014120829159632557,45
2026-04-07,3610,1D25214012008QXPCT,2026-04-07 07:00:00,2026-04-07 15:00:00,44,0.014120829159632557,45
2026-04-07,3610,1D25214012008QXPCT,2026-04-07 15:00:00,2026-04-07 23:00:00,44,0.014120829159632557,45
2026-04-07,3610,1D25214012008QXPCT,2026-04-07 23:00:00,2026-04-08 07:00:00,44,0.014120829159632557,45
2026-04-07,3611,1D25214012008QXPCT,2026-04-07 07:00:00,2026-04-07 15:00:00,44,0.014120829159632557,45
2026-04-07,3611,1D25214012008QXPCT,2026-04-07 15:00:00,2026-04-07 23:00:00,44,0.014120829159632557,45
2026-04-07,3611,1D25214012008QXPCT,2026-04-07 23:00:00,2026-04-08 07:00:00,44,0.014120829159632557,45
2026-04-07,3612,1D25214012008QXPCT,2026-04-07 07:00:00,2026-04-07 15:00:00,44,0.014120829159632557,45
2026-04-07,3612,1D25214012008QXPCT,2026-04-07 15:00:00,2026-04-07 23:00:00,44,0.014120829159632557,45
2026-04-07,3612,1D25214012008QXPCT,2026-04-07 23:00:00,2026-04-08 07:00:00,44,0.014120829159632557,45
2026-04-07,3613,1D25214012008QXPCT,2026-04-07 07:00:00,2026-04-07 15:00:00,44,0.014120829159632557,45
2026-04-07,3613,1D25214012008QXPCT,2026-04-07 15:00:00,2026-04-07 23:00:00,44,0.014120829159632557,45
2026-04-07,3613,1D25214012008QXPCT,2026-04-07 23:00:00,2026-04-08 07:00:00,44,0.014120829159632557,45
2026-04-07,3614,1D25214012008QXPCT,2026-04-07 07:00:00,2026-04-07 15:00:00,44,0.014120829159632557,45
2026-04-07,3614,1D25214012008QXPCT,2026-04-07 15:00:00,2026-04-07 23:00:00,44,0.014120829159632557,45
2026-04-07,3614,1D25214012008QXPCT,2026-04-07 23:00:00,2026-04-08 07:00:00,44,0.014120829159632557,45
2026-04-07,3615,1D25214012008QXPCT,2026-04-07 07:00:00,2026-04-07 15:00:00,44,0.014120829159632557,45
2026-04-07,3615,1D25214012008QXPCT,2026-04-07 15:00:00,2026-04-07 23:00:00,44,0.014120829159632557,45
2026-04-07,3615,1D25214012008QXPCT,2026-04-07 23:00:00,2026-04-08 07:00:00,44,0.014120829159632557,45
2026-04-07,3616,1D25214012008QXPCT,2026-04-07 07:00:00,2026-04-07 15:00:00,44,0.014120829159632557,45
2026-04-07,3616,1D25214012008QXPCT,2026-04-07 15:00:00,2026-04-07 23:00:00,44,0.014120829159632557,45
2026-04-07,3616,1D25214012008QXPCT,2026-04-07 23:00:00,2026-04-08 07:00:00,44,0.014120829159632557,45
2026-04-07,4501,1D25215013008SXC10,2026-04-07 07:00:00,2026-04-07 15:00:00,51,-0.03388502063735834,49
2026-04-07,4501,1D25215013008SXC10,2026-04-07 15:00:00,2026-04-07 23:00:00,51,-0.03388502063735834,49
2026-04-07,4501,1D25215013008SXC10,2026-04-07 23:00:00,2026-04-08 07:00:00,51,-0.03388502063735834,49
2026-04-07,4502,1325215813079TUNE3,2026-04-07 07:00:00,2026-04-07 15:00:00,69,-0.026790170186021346,67
2026-04-07,4502,1325215813079TUNE3,2026-04-07 15:00:00,2026-04-07 15:10:00,1,-0.026790170186021346,1
2026-04-07,4502,1325215813079TUNE3,2026-04-07 18:10:00,2026-04-07 23:00:00,41,-0.026790170186021346,40
2026-04-07,4502,1325215813079TUNE3,2026-04-07 23:00:00,2026-04-08 07:00:00,69,-0.026790170186021346,67
2026-04-07,4503,1325215813079TUNE3,2026-04-07 07:00:00,2026-04-07 15:00:00,69,-0.026790170186021346,67
2026-04-07,4503,1325215813079TUNE3,2026-04-07 15:00:00,2026-04-07 23:00:00,69,-0.026790170186021346,67
2026-04-07,4503,1325215813079TUNE3,2026-04-07 23:00:00,2026-04-08 07:00:00,69,-0.026790170186021346,67
2026-04-07,4504,1325215813079TUNE3,2026-04-07 07:00:00,2026-04-07 15:00:00,69,-0.026790170186021346,67
2026-04-07,4504,1325215813079TUNE3,2026-04-07 15:00:00,2026-04-07 23:00:00,69,-0.026790170186021346,67
2026-04-07,4504,1325215813079TUNE3,2026-04-07 23:00:00,2026-04-08 07:00:00,69,-0.026790170186021346,67
2026-04-07,4505,1325215813079TUNE5,2026-04-07 07:00:00,2026-04-07 15:00:00,56,-0.013552931826992354,55
2026-04-07,4505,1325215813079TUNE5,2026-04-07 15:00:00,2026-04-07 23:00:00,56,-0.013552931826992354,55
2026-04-07,4505,1325215813079TUNE5,2026-04-07 23:00:00,2026-04-08 07:00:00,56,-0.013552931826992354,55
2026-04-07,4506,1D25215013008SXC10,2026-04-07 07:00:00,2026-04-07 15:00:00,51,-0.03388502063735834,49
2026-04-07,4506,1D25215013008SXC10,2026-04-07 15:00:00,2026-04-07 23:00:00,51,-0.03388502063735834,49
2026-04-07,4506,1D25215013008SXC10,2026-04-07 23:00:00,2026-04-08 07:00:00,51,-0.03388502063735834,49
2026-04-07,4507,1325215514075TUNE0,2026-04-07 07:00:00,2026-04-07 15:00:00,64,-0.03131170358356745,62
2026-04-07,4507,1325215514075TUNE0,2026-04-07 15:00:00,2026-04-07 23:00:00,64,-0.03131170358356745,62
2026-04-07,4507,1325215514075TUNE0,2026-04-07 23:00:00,2026-04-08 07:00:00,64,-0.03131170358356745,62
2026-04-07,4508,1325215813079TUNE5,2026-04-07 07:00:00,2026-04-07 15:00:00,56,-0.013552931826992354,55
2026-04-07,4508,1325215813079TUNE5,2026-04-07 15:00:00,2026-04-07 23:00:00,56,-0.013552931826992354,55
