SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1325214813075SUNE1,4.08026677758076,49865,227,49866,0,100.0,FULLY MET,15,86,8.38,
1D25213812090FXPC0,4.044803455849624,29035,255,28758,277,99.0,PARTIAL,17,43,5.53,
1D25212812086FXPC0,4.040133388790379,26290,332,26445,0,100.6,FULLY MET,19,37,5.59,
1D25212812074FXC10,4.034149865370723,21885,331,21755,130,99.4,PARTIAL,18,43,4.41,
1225170015012LSTL0,4.025539429230242,53278,395,53332,0,100.1,FULLY MET,31,71,18.5,
1325119815106QBRQ0,4.0124048656261175,7753,70,7732,21,99.7,PARTIAL,29,71,2.52,
1325219416089HRHE0,4.0102157716920965,16198,0,16198,0,100.0,FULLY MET,16,82,2.9,
1225223516121PSKP0,4.00948607371409,14761,153,14899,0,100.9,FULLY MET,27,56,4.46,
1225170015010LSTL0,4.00948607371409,5942,113,5950,0,100.1,FULLY MET,31,71,2.06,
1325213615099MSXT0,4.009194194522887,5949,0,5950,0,100.0,FULLY MET,16,75,1.07,
1225221715115SSTL0,4.0080266777580755,16371,158,16364,7,100.0,PARTIAL,30,71,5.5,
1D25215Z13008QXPC0,4.007296979780069,10998,0,10998,0,100.0,FULLY MET,20,119,2.46,
1325217514082TVECH,4.001198164079887,1326,3,1317,9,99.3,PARTIAL,18,71,0.27,
1225221716010SXC10,4.00102157716921,1300,0,1300,0,100.0,FULLY MET,15,56,0.22,
1225121716010SXC10,4.0005837583824055,1941,0,1942,0,100.1,FULLY MET,15,56,0.33,
1325213612065SULX1,4.0,1476,131,1476,0,100.0,FULLY MET,16,75,0.26,
1325216814085TURL0,3.002539348963464,6480,0,6464,16,99.8,PARTIAL,15,119,1.09,
1325223916120QRAB0,3.001692899308976,1160,0,1160,0,100.0,FULLY MET,31,43,0.4,
1325226517112HRHT0,3.0009923892500896,3077,0,3078,0,100.0,FULLY MET,17,43,0.59,
1225221615008QXC10,3.0008975285129487,411,151,417,0,101.5,FULLY MET,27,82,0.12,
1325217613082TUNE2,3.0006173244893937,48,185,48,0,100.0,FULLY MET,15,129,0.01,
1325218515088HTMX0,3.000437818786804,20191,136,20192,0,100.0,FULLY MET,16,82,3.62,
1225219015008SLTB0,3.000437818786804,300,0,300,0,100.0,FULLY MET,27,71,0.09,
1325218614088HURL0,3.0002918791912028,3256,0,3229,27,99.2,PARTIAL,17,125,0.62,
1225175016012NJTL0,3.0002378815408304,31,0,32,0,103.2,FULLY MET,43,43,0.02,
1325222317101VUX10,3.000232043957006,3,0,4,0,133.3,FULLY MET,16,82,0.0,
1325220515094VTMX0,3.000145939595601,2261,0,2262,0,100.0,FULLY MET,18,108,0.46,
1325216514079TTMX0,3.000145939595601,5079,0,5038,41,99.2,PARTIAL,17,82,0.97,
