Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-23,3609,1D25215013008SXC1T,2026-04-23 07:00:00,2026-04-23 15:00:00,48,-0.04495585970489394,46
2026-04-23,3609,1D25215013008SXC1T,2026-04-23 15:00:00,2026-04-23 23:00:00,48,-0.04495585970489394,46
2026-04-23,3609,1D25215013008SXC1T,2026-04-23 23:00:00,2026-04-24 07:00:00,48,-0.04495585970489394,46
2026-04-23,3610,1D25215013008SXC1T,2026-04-23 07:00:00,2026-04-23 15:00:00,48,-0.04495585970489394,46
2026-04-23,3610,1D25215013008SXC1T,2026-04-23 15:00:00,2026-04-23 23:00:00,48,-0.04495585970489394,46
2026-04-23,3610,1D25215013008SXC1T,2026-04-23 23:00:00,2026-04-24 07:00:00,48,-0.04495585970489394,46
2026-04-23,3611,1D25215013008SXC1T,2026-04-23 07:00:00,2026-04-23 15:00:00,48,-0.04495585970489394,46
2026-04-23,3611,1D25215013008SXC1T,2026-04-23 15:00:00,2026-04-23 23:00:00,48,-0.04495585970489394,46
2026-04-23,3611,1D25215013008SXC1T,2026-04-23 23:00:00,2026-04-24 07:00:00,48,-0.04495585970489394,46
2026-04-23,3612,1D25215013008SXC1T,2026-04-23 07:00:00,2026-04-23 15:00:00,48,-0.04495585970489394,46
2026-04-23,3612,1D25215013008SXC1T,2026-04-23 15:00:00,2026-04-23 23:00:00,48,-0.04495585970489394,46
2026-04-23,3612,1D25215013008SXC1T,2026-04-23 23:00:00,2026-04-24 07:00:00,48,-0.04495585970489394,46
2026-04-23,3613,1D25215013008SXC1T,2026-04-23 07:00:00,2026-04-23 15:00:00,48,-0.04495585970489394,46
2026-04-23,3613,1D25215013008SXC1T,2026-04-23 15:00:00,2026-04-23 23:00:00,48,-0.04495585970489394,46
2026-04-23,3613,1D25215013008SXC1T,2026-04-23 23:00:00,2026-04-24 07:00:00,48,-0.04495585970489394,46
2026-04-23,3614,1325222318098HRHE0,2026-04-23 07:00:00,2026-04-23 15:00:00,53,-0.013580741968160163,52
2026-04-23,3614,1325222318098HRHE0,2026-04-23 15:00:00,2026-04-23 23:00:00,53,-0.013580741968160163,52
