Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4817,43200,43020.0,180.0,99.58,1,0.0,4570
4504,43200,42824.0,376.0,99.13,2,1982.0,4706
4515,43200,42710.0,490.0,98.87,2,1982.0,4694
4803,43200,42118.0,1082.0,97.5,4,2175.0,4420
4801,43200,42099.0,1101.0,97.45,2,2166.0,4402
4501,43200,38608.0,4592.0,89.37,2,1491.0,4074
4604,43200,33908.0,9292.0,78.49,2,596.0,2791
3611,43200,26420.0,16780.0,61.16,2,790.0,2642
5201,43200,24912.0,18288.0,57.67,3,1172.0,3192
4842,43200,24800.0,18400.0,57.41,2,792.0,2902
4607,43200,23526.0,19674.0,54.46,2,18.0,2590
3614,43200,23130.0,20070.0,53.54,1,0.0,2554
4510,43200,21591.0,21609.0,49.98,2,707.0,2505
4608,43200,20483.0,22717.0,47.41,2,872.0,2266
4843,43200,19467.0,23733.0,45.06,2,585.0,2351
4505,43200,18887.0,24313.0,43.72,1,0.0,2204
4508,43200,18870.0,24330.0,43.68,1,0.0,2202
4846,43200,17687.0,25513.0,40.94,1,0.0,1547
4812,43200,17687.0,25513.0,40.94,1,0.0,1547
4813,43200,17687.0,25513.0,40.94,1,0.0,1547
3615,43200,17235.0,25965.0,39.9,2,315.0,1692
4502,43200,13574.0,29626.0,31.42,3,400.0,1542
4850,43200,13186.0,30014.0,30.52,1,0.0,1401
4804,43200,12545.0,30655.0,29.04,2,725.0,1520
4511,43200,12481.0,30719.0,28.89,2,385.0,1512
3613,43200,11356.0,31844.0,26.29,2,46.0,1154
4602,43200,10836.0,32364.0,25.08,2,9.0,1199
4827,43200,10692.0,32508.0,24.75,1,0.0,1181
4819,43200,10692.0,32508.0,24.75,1,0.0,1181
4610,43200,10692.0,32508.0,24.75,1,0.0,1181
3610,43200,10620.0,32580.0,24.58,1,0.0,1062
3609,43200,10620.0,32580.0,24.58,1,0.0,1062
3612,43200,10620.0,32580.0,24.58,1,0.0,1062
3616,43200,10620.0,32580.0,24.58,1,0.0,1062
4601,43200,10620.0,32580.0,24.58,1,0.0,1062
4606,43200,10600.0,32600.0,24.54,1,0.0,1060
4829,43200,10544.0,32656.0,24.41,1,0.0,1318
4809,43200,10544.0,32656.0,24.41,1,0.0,1318
4839,43200,10544.0,32656.0,24.41,1,0.0,1318
4841,43200,10544.0,32656.0,24.41,1,0.0,1318
4816,43200,10544.0,32656.0,24.41,1,0.0,1318
4848,43200,10512.0,32688.0,24.33,1,0.0,1314
4818,43200,10279.0,32921.0,23.79,1,0.0,1092
4835,43200,10279.0,32921.0,23.79,1,0.0,1092
4831,43200,10279.0,32921.0,23.79,1,0.0,1092
4823,43200,10279.0,32921.0,23.79,1,0.0,1092
4512,43200,10279.0,32921.0,23.79,1,0.0,1091
4824,43200,10279.0,32921.0,23.79,1,0.0,1092
4821,43200,10279.0,32921.0,23.79,1,0.0,1092
4514,43200,10279.0,32921.0,23.79,1,0.0,1091
4836,43200,10279.0,32921.0,23.79,1,0.0,1092
4814,43200,10279.0,32921.0,23.79,1,0.0,1092
4506,43200,10279.0,32921.0,23.79,1,0.0,1092
4844,43200,10279.0,32921.0,23.79,1,0.0,1092
4845,43200,10279.0,32921.0,23.79,1,0.0,1092
4825,43200,10279.0,32921.0,23.79,1,0.0,1092
4852,43200,10165.0,33035.0,23.53,1,0.0,1080
4807,43200,9555.0,33645.0,22.12,2,23.0,1274
4609,43200,9210.0,33990.0,21.32,1,0.0,1228
4806,43200,9210.0,33990.0,21.32,1,0.0,1228
4820,43200,9195.0,34005.0,21.28,1,0.0,1226
4507,43200,8778.0,34422.0,20.32,1,0.0,933
4834,43200,8778.0,34422.0,20.32,1,0.0,933
4853,43200,8778.0,34422.0,20.32,1,0.0,933
4838,43200,8778.0,34422.0,20.32,1,0.0,933
4847,43200,8778.0,34422.0,20.32,1,0.0,933
4603,43200,8721.0,34479.0,20.19,1,0.0,927
4802,43200,8480.0,34720.0,19.63,1,0.0,848
4830,43200,8480.0,34720.0,19.63,1,0.0,848
4851,43200,8480.0,34720.0,19.63,1,0.0,848
4832,43200,8205.0,34995.0,18.99,1,0.0,1094
4822,43200,8205.0,34995.0,18.99,1,0.0,1094
4840,43200,8205.0,34995.0,18.99,1,0.0,1094
5202,43200,8190.0,35010.0,18.96,1,0.0,1092
4837,43200,7025.0,36175.0,16.26,1,0.0,556
5203,43200,6957.0,36243.0,16.1,2,78.0,938
4828,43200,5880.0,37320.0,13.61,1,0.0,784
4826,43200,5880.0,37320.0,13.61,1,0.0,784
4815,43200,5616.0,37584.0,13.0,1,0.0,702
4509,43200,5546.0,37654.0,12.84,2,20.0,782
4503,43200,5546.0,37654.0,12.84,2,20.0,782
4513,43200,5166.0,38034.0,11.96,1,0.0,742
6009,43200,5068.0,38132.0,11.73,1,0.0,359
4810,43200,4815.0,38385.0,11.15,1,0.0,642
4808,43200,3915.0,39285.0,9.06,1,0.0,522
4605,43200,3915.0,39285.0,9.06,1,0.0,522
4833,43200,3915.0,39285.0,9.06,1,0.0,522
4805,43200,945.0,42255.0,2.19,1,0.0,70
4811,43200,945.0,42255.0,2.19,1,0.0,70
4849,43200,918.0,42282.0,2.12,1,0.0,68
