SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1325217514082HURL2,5.0,6957,0,6958,0,100.0,FULLY MET,15,82,1.17,
1225170015012LSTL0,4.078871642589944,9605,395,9606,0,100.0,FULLY MET,31,71,3.34,
1325214813075SUNE1,4.076458013340683,4805,227,4806,0,100.0,FULLY MET,15,86,0.81,
1D25213812090FXPC0,4.042841333396347,12902,255,12801,101,99.2,PARTIAL,17,43,2.46,
1D25212812086FXPC0,4.039142405888011,14359,332,14495,0,100.9,FULLY MET,19,37,3.06,
1D25212812074FXC10,4.03291929537957,8561,331,8511,50,99.4,PARTIAL,18,43,1.73,
1325219416089HRHE0,4.024217682057079,5041,0,5044,0,100.1,FULLY MET,16,82,0.9,
1225221715115SSTL0,4.023683107682023,7905,158,7910,0,100.1,FULLY MET,30,71,2.66,
1225223516121PSKP0,4.021375037406819,6031,153,6111,0,101.3,FULLY MET,27,56,1.82,
1D25215Z13008QXPC0,4.015487567769747,5016,0,5016,0,100.0,FULLY MET,20,119,1.12,
1325119815106QBRQ0,4.011821348565372,1058,70,1818,0,171.8,FULLY MET,29,71,0.34,
1225170015010LSTL0,4.009167960591903,1325,113,1326,0,100.1,FULLY MET,31,71,0.46,
1325213615099MSXT0,4.008926854107322,681,0,682,0,100.1,FULLY MET,16,75,0.12,
1225121716010SXC10,4.0027959361545085,565,0,566,0,100.2,FULLY MET,15,56,0.1,
1325218515088HTMX0,3.031926253728012,2729,136,2734,0,100.2,FULLY MET,16,82,0.49,
1325215813079STMX0,3.021286701643309,5100,15,5100,0,100.0,FULLY MET,16,129,0.91,
1325223517104HRHT0,3.010949287449822,2079,38,2098,0,100.9,FULLY MET,19,82,0.44,
1325216814085TURL0,3.0094373252748725,2623,0,2624,0,100.0,FULLY MET,15,119,0.44,
1325216514079TTMX0,3.0075578818564437,1923,0,1908,15,99.2,PARTIAL,17,82,0.37,
1325218614088HURL0,3.00478888503263,430,0,427,3,99.3,PARTIAL,17,125,0.08,
1325226517112HRHT0,3.004422693011223,2124,0,2107,17,99.2,PARTIAL,17,43,0.4,
1325223916120QRAB0,3.001607200231301,925,0,927,0,100.2,FULLY MET,31,43,0.32,
1225219015008SLTB0,3.0004291557739347,258,0,258,0,100.0,FULLY MET,27,71,0.08,
1325220515094VURL1,3.0001303899789797,93,1,94,0,101.1,FULLY MET,18,108,0.02,
1225222615008RXC10,3.0001280303035975,92,0,92,0,100.0,FULLY MET,27,82,0.03,
1225220Z16008RXC10,3.0000275131992646,20,0,20,0,100.0,FULLY MET,27,108,0.01,
1325214812074TUHL0,2.0351793898372623,18938,0,18906,32,99.8,PARTIAL,15,43,3.18,
1325221715100SRHT0,2.028658646608479,5657,96,5623,34,99.4,PARTIAL,18,82,1.14,
1325114812074TUHL0,2.0283621364109923,5881,148,5884,0,100.1,FULLY MET,15,43,0.99,
1325216814085STMX0,2.0274588570447607,9480,256,9480,0,100.0,FULLY MET,16,132,1.7,
1325221417100HURL1,2.0253210176620335,7263,325,7264,0,100.0,FULLY MET,20,82,1.63,
1325216614081STMX0,2.025182960711122,7890,147,7890,0,100.0,FULLY MET,16,86,1.41,
1325215813079SUHL0,2.0163565437221354,5586,0,5588,0,100.0,FULLY MET,16,129,1.0,
1325215613075TUHL0,2.01291597235131,2670,0,2672,0,100.1,FULLY MET,15,129,0.45,
1425118916008QRBT0,2.0123175649865086,1185,161,1180,5,99.6,PARTIAL,28,71,0.37,
1325123715105SBRT0,2.01142982800445,6763,0,6764,0,100.0,FULLY MET,21,71,1.59,
1325119015008SRBT0,2.0113503461214655,4397,0,4384,13,99.7,PARTIAL,29,71,1.43,
1325219316087VURL0,2.011264569107191,4287,0,4288,0,100.0,FULLY MET,16,86,0.77,
1325220516095HUTR0,2.0110846148211303,6629,0,6670,0,100.6,FULLY MET,19,82,1.41,
1325219316087VUTR0,2.010085240356906,5798,0,5742,56,99.0,PARTIAL,17,82,1.1,
1325220515094VUTR0,2.008534910734942,2966,0,2942,24,99.2,PARTIAL,17,108,0.56,
1325121715100SBRT0,2.0085120124941955,931,12,938,0,100.8,FULLY MET,21,71,0.22,
1225121715115SSTL0,2.0080708689553224,5003,0,5004,0,100.0,FULLY MET,30,71,1.68,
1325216814085SUTR0,2.007074407779821,4364,0,4328,36,99.2,PARTIAL,17,82,0.83,
1325121715100SRBT0,2.0069613158484048,4398,0,4398,0,100.0,FULLY MET,15,71,0.74,
1325121715100SRXT0,2.0068954018645377,2588,0,2588,0,100.0,FULLY MET,20,108,0.58,
1325217514082TUTR0,2.006817751269349,3506,0,3477,29,99.2,PARTIAL,17,119,0.67,
1325221715100SRXT0,2.0056174720012745,1325,0,1326,0,100.1,FULLY MET,20,108,0.3,
1325214813075STMX0,2.0055950970681713,1267,0,1268,0,100.1,FULLY MET,16,129,0.23,
1325223715105SRXT0,2.004539110657832,946,0,946,0,100.0,FULLY MET,20,108,0.21,
1325216513077TUHL0,2.0043234006887647,2307,0,2308,0,100.0,FULLY MET,16,129,0.41,
1325214613071TTMX0,2.0041167031992573,23,89,24,0,104.3,FULLY MET,15,129,0.0,
1325223616105HRHT0,2.0040205927406833,2364,0,2349,15,99.4,PARTIAL,18,82,0.48,
1225219015010QSTL0,2.0040091794242345,1120,0,1121,0,100.1,FULLY MET,31,26,0.39,
1325119815106QBRQ0,2.00371179323278,1822,70,1818,4,99.8,PARTIAL,29,71,0.59,
1325218515088TURL0,2.003006019420114,685,0,686,0,100.1,FULLY MET,16,108,0.12,
1325220316091VURL1,2.0027475602971316,386,0,386,0,100.0,FULLY MET,16,82,0.07,
1225121Z14112LSTL0,2.0025071949622872,1553,0,1554,0,100.1,FULLY MET,33,71,0.57,
1225119015010QSTL0,2.0023770325757644,1584,0,1586,0,100.1,FULLY MET,31,26,0.55,
1325217614084HURL1,2.0019571091960597,1089,0,1090,0,100.1,FULLY MET,16,125,0.2,
1225222716121MXC11,2.0015017796274632,1074,0,1074,0,100.0,FULLY MET,34,26,0.41,
1325217613082TUNE0,2.00137517932327,8985,86,8970,15,99.8,PARTIAL,15,71,1.51,
1325123715105SRXT0,2.0012236359511735,530,0,530,0,100.0,FULLY MET,20,108,0.12,
1325219316087VURP0,2.0008774971379784,18,0,18,0,100.0,FULLY MET,16,82,0.0,
1325220416092VURL0,2.00077848777176,556,0,556,0,100.0,FULLY MET,18,112,0.11,
1D25214012006QXC10,2.0007026317975347,294,0,292,2,99.3,PARTIAL,18,37,0.06,
1325218515088HURP0,2.0006539018765235,10,0,10,0,100.0,FULLY MET,17,118,0.0,
1325217514082HURP0,2.000597922671587,427,0,428,0,100.2,FULLY MET,16,125,0.08,
1325216814085TURS0,2.000425487461152,3,0,4,0,133.3,FULLY MET,15,82,0.0,
1325221416095VURS0,2.000419722074696,300,0,300,0,100.0,FULLY MET,15,82,0.05,
1325221417100HURS0,2.0004128814303352,295,0,296,0,100.3,FULLY MET,15,82,0.05,
1325218515088TURS0,2.000407143773412,291,0,292,0,100.3,FULLY MET,15,108,0.05,
1325221317098VUX10,2.000005470932528,4,0,4,0,100.0,FULLY MET,17,82,0.0,
