Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4610,43200,43200.0,0.0,100.0,1,0.0,4320
4844,43200,43199.0,1.0,100.0,2,1342.0,4422
5201,43200,43200.0,0.0,100.0,1,0.0,4320
4514,43200,43197.0,3.0,99.99,2,1491.0,4720
4504,43200,43192.0,8.0,99.98,2,1532.0,5088
4507,43200,43187.0,13.0,99.97,1,1.0,4588
4841,43200,43189.0,11.0,99.97,2,1335.0,4898
3614,43200,43186.0,14.0,99.97,2,2090.0,4499
4511,43200,43184.0,16.0,99.96,2,1455.0,4934
3610,43200,42825.0,375.0,99.13,3,2090.0,4461
4804,43200,42474.0,726.0,98.32,4,1686.0,3984
4506,43200,42297.0,903.0,97.91,2,1441.0,4620
4505,43200,41938.0,1262.0,97.08,5,760.0,4649
4803,43200,41583.0,1617.0,96.26,4,2066.0,4834
4512,43200,41334.0,1866.0,95.68,2,999.0,3736
4843,43200,36972.0,6228.0,85.58,1,0.0,4082
4827,43200,36972.0,6228.0,85.58,1,0.0,4082
4819,43200,36972.0,6228.0,85.58,1,0.0,4082
3615,43200,34424.0,8776.0,79.69,3,1587.0,3493
4508,43200,33503.0,9697.0,77.55,2,299.0,3809
4833,43200,31407.0,11793.0,72.7,1,0.0,3337
4847,43200,30533.0,12667.0,70.68,1,0.0,3243
4853,43200,30533.0,12667.0,70.68,1,0.0,3243
4834,43200,30533.0,12667.0,70.68,1,0.0,3243
4838,43200,30533.0,12667.0,70.68,1,0.0,3244
4510,43200,27863.0,15337.0,64.5,2,719.0,3176
4829,43200,26374.0,16826.0,61.05,2,570.0,3368
4812,43200,25484.0,17716.0,58.99,1,0.0,2230
4813,43200,25484.0,17716.0,58.99,1,0.0,2229
4846,43200,25461.0,17739.0,58.94,1,0.0,2228
4830,43200,24580.0,18620.0,56.9,1,0.0,2458
4802,43200,24580.0,18620.0,56.9,1,0.0,2458
4851,43200,24560.0,18640.0,56.85,1,0.0,2456
4608,43200,21195.0,22005.0,49.06,1,0.0,2826
4605,43200,21195.0,22005.0,49.06,1,0.0,2826
4817,43200,21180.0,22020.0,49.03,1,0.0,2824
4502,43200,20259.0,22941.0,46.9,2,247.0,2518
4842,43200,17824.0,25376.0,41.26,1,0.0,2228
4839,43200,17824.0,25376.0,41.26,1,0.0,2228
4816,43200,17824.0,25376.0,41.26,1,0.0,2228
4809,43200,17824.0,25376.0,41.26,1,0.0,2228
4848,43200,17792.0,25408.0,41.19,1,0.0,2224
4606,43200,17115.0,26085.0,39.62,2,593.0,1505
4501,43200,16375.0,26825.0,37.91,2,1.0,1740
4835,43200,16359.0,26841.0,37.87,1,0.0,1738
4831,43200,16359.0,26841.0,37.87,1,0.0,1738
4825,43200,16359.0,26841.0,37.87,1,0.0,1738
4824,43200,16359.0,26841.0,37.87,1,0.0,1738
4823,43200,16359.0,26841.0,37.87,1,0.0,1738
4821,43200,16359.0,26841.0,37.87,1,0.0,1738
4818,43200,16359.0,26841.0,37.87,1,0.0,1738
4836,43200,16359.0,26841.0,37.87,1,0.0,1738
4814,43200,16359.0,26841.0,37.87,1,0.0,1738
4845,43200,16359.0,26841.0,37.87,1,0.0,1738
4852,43200,16359.0,26841.0,37.87,1,0.0,1738
4602,43200,16359.0,26841.0,37.87,1,0.0,1738
4603,43200,16359.0,26841.0,37.87,1,0.0,1738
4832,43200,16050.0,27150.0,37.15,1,0.0,2140
4822,43200,16050.0,27150.0,37.15,1,0.0,2140
5202,43200,16050.0,27150.0,37.15,1,0.0,2140
4840,43200,16050.0,27150.0,37.15,1,0.0,2140
4810,43200,14535.0,28665.0,33.65,1,0.0,1938
4503,43200,14260.0,28940.0,33.01,2,11.0,2046
5203,43200,14190.0,29010.0,32.85,1,0.0,1892
4828,43200,14190.0,29010.0,32.85,1,0.0,1892
4826,43200,14190.0,29010.0,32.85,1,0.0,1892
4515,43200,14084.0,29116.0,32.6,1,0.0,2024
4513,43200,14084.0,29116.0,32.6,1,0.0,2024
4509,43200,14084.0,29116.0,32.6,1,0.0,2024
6009,43200,14014.0,29186.0,32.44,1,0.0,993
4811,43200,9369.0,33831.0,21.69,1,0.0,702
4805,43200,9369.0,33831.0,21.69,1,0.0,702
4801,43200,9369.0,33831.0,21.69,1,0.0,702
4849,43200,9315.0,33885.0,21.56,1,0.0,698
4815,43200,8871.0,34329.0,20.53,2,18.0,1178
4837,43200,8565.0,34635.0,19.83,1,0.0,1142
4808,43200,8565.0,34635.0,19.83,1,0.0,1142
4807,43200,8565.0,34635.0,19.83,1,0.0,1142
4850,43200,8535.0,34665.0,19.76,1,0.0,1138
3611,43200,3533.0,39667.0,8.18,2,3.0,325
3616,43200,3496.0,39704.0,8.09,2,1.0,321
3612,43200,3494.0,39706.0,8.09,2,1.0,321
3613,43200,3495.0,39705.0,8.09,2,1.0,321
3609,43200,3496.0,39704.0,8.09,2,1.0,321
4607,43200,3476.0,39724.0,8.05,1,0.0,319
4609,43200,3432.0,39768.0,7.94,1,0.0,315
4601,43200,2130.0,41070.0,4.93,1,0.0,284
4820,43200,2130.0,41070.0,4.93,1,0.0,284
4806,43200,2130.0,41070.0,4.93,1,0.0,284
4604,43200,1564.0,41636.0,3.62,2,35.0,173
