Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
5201,43200,43200.0,0.0,100.0,1,0.0,4320
4610,43200,43200.0,0.0,100.0,1,0.0,4320
4514,43200,43198.0,2.0,100.0,2,1281.0,4701
4841,43200,43199.0,1.0,100.0,2,1189.0,4954
4506,43200,43198.0,2.0,100.0,2,1281.0,4701
4504,43200,43197.0,3.0,99.99,2,1379.0,5201
4511,43200,43196.0,4.0,99.99,2,1310.0,5063
3610,43200,43193.0,7.0,99.98,2,1941.0,4461
3614,43200,43193.0,7.0,99.98,2,1941.0,4461
4512,43200,43190.0,10.0,99.98,2,922.0,3983
4507,43200,43187.0,13.0,99.97,1,1.0,4588
4844,43200,42830.0,370.0,99.14,3,1133.0,4377
3615,43200,42824.0,376.0,99.13,3,1907.0,4357
4803,43200,42480.0,720.0,98.33,4,1723.0,4273
4804,43200,42471.0,729.0,98.31,4,1566.0,3969
4505,43200,41940.0,1260.0,97.08,5,608.0,4684
4843,43200,39744.0,3456.0,92.0,1,0.0,4388
4827,43200,39744.0,3456.0,92.0,1,0.0,4388
4819,43200,39744.0,3456.0,92.0,1,0.0,4389
4508,43200,39293.0,3907.0,90.96,2,444.0,4437
4833,43200,34314.0,8886.0,79.43,1,0.0,3646
4502,43200,34227.0,8973.0,79.23,3,791.0,4025
4847,43200,33383.0,9817.0,77.28,1,0.0,3547
4834,43200,33383.0,9817.0,77.28,1,0.0,3546
4853,43200,33383.0,9817.0,77.28,1,0.0,3546
4838,43200,33383.0,9817.0,77.28,1,0.0,3547
4510,43200,31644.0,11556.0,73.25,2,719.0,3577
4829,43200,29158.0,14042.0,67.5,2,570.0,3716
4812,43200,28129.0,15071.0,65.11,1,0.0,2462
4813,43200,28129.0,15071.0,65.11,1,0.0,2461
4846,43200,28106.0,15094.0,65.06,1,0.0,2459
4802,43200,27554.0,15646.0,63.78,3,2.0,2756
4830,43200,27520.0,15680.0,63.7,1,0.0,2752
4851,43200,27500.0,15700.0,63.66,1,0.0,2750
4608,43200,24015.0,19185.0,55.59,1,0.0,3202
4605,43200,24015.0,19185.0,55.59,1,0.0,3202
4817,43200,24000.0,19200.0,55.56,1,0.0,3200
4842,43200,20608.0,22592.0,47.7,1,0.0,2576
4839,43200,20608.0,22592.0,47.7,1,0.0,2576
4809,43200,20608.0,22592.0,47.7,1,0.0,2576
4816,43200,20608.0,22592.0,47.7,1,0.0,2576
4848,43200,20576.0,22624.0,47.63,1,0.0,2572
4501,43200,20160.0,23040.0,46.67,2,1.0,2141
4818,43200,20140.0,23060.0,46.62,1,0.0,2139
4823,43200,20140.0,23060.0,46.62,1,0.0,2139
4821,43200,20140.0,23060.0,46.62,1,0.0,2139
4824,43200,20140.0,23060.0,46.62,1,0.0,2139
4814,43200,20140.0,23060.0,46.62,1,0.0,2139
4831,43200,20140.0,23060.0,46.62,1,0.0,2139
4835,43200,20140.0,23060.0,46.62,1,0.0,2139
4836,43200,20140.0,23060.0,46.62,1,0.0,2139
4825,43200,20140.0,23060.0,46.62,1,0.0,2139
4603,43200,20140.0,23060.0,46.62,1,0.0,2139
4845,43200,20140.0,23060.0,46.62,1,0.0,2139
4515,43200,20136.0,23064.0,46.61,2,157.0,2757
4852,43200,20083.0,23117.0,46.49,1,0.0,2133
4606,43200,19953.0,23247.0,46.19,2,593.0,1765
3609,43200,19040.0,24160.0,44.07,2,909.0,2397
4801,43200,19026.0,24174.0,44.04,2,370.0,1667
5202,43200,18885.0,24315.0,43.72,1,0.0,2518
4832,43200,18885.0,24315.0,43.72,1,0.0,2518
4822,43200,18885.0,24315.0,43.72,1,0.0,2518
4840,43200,18885.0,24315.0,43.72,1,0.0,2518
4810,43200,17370.0,25830.0,40.21,1,0.0,2316
4503,43200,17172.0,26028.0,39.75,2,11.0,2465
4509,43200,17021.0,26179.0,39.4,2,1.0,2445
4513,43200,17021.0,26179.0,39.4,2,1.0,2445
4826,43200,16995.0,26205.0,39.34,1,0.0,2266
4828,43200,16995.0,26205.0,39.34,1,0.0,2266
5203,43200,16995.0,26205.0,39.34,1,0.0,2266
6009,43200,16968.0,26232.0,39.28,1,0.0,1202
4805,43200,12366.0,30834.0,28.62,1,0.0,927
4811,43200,12366.0,30834.0,28.62,1,0.0,927
4849,43200,12312.0,30888.0,28.5,1,0.0,923
4815,43200,11721.0,31479.0,27.13,2,18.0,1558
4807,43200,11415.0,31785.0,26.42,1,0.0,1522
4808,43200,11415.0,31785.0,26.42,1,0.0,1522
4837,43200,11415.0,31785.0,26.42,1,0.0,1522
4850,43200,11385.0,31815.0,26.35,1,0.0,1518
3616,43200,6333.0,36867.0,14.66,2,1.0,580
3611,43200,6334.0,36866.0,14.66,2,1.0,581
3612,43200,6332.0,36868.0,14.66,2,1.0,581
3613,43200,6333.0,36867.0,14.66,2,1.0,581
4607,43200,6314.0,36886.0,14.62,1,0.0,579
4609,43200,6270.0,36930.0,14.51,1,0.0,575
4806,43200,4950.0,38250.0,11.46,1,0.0,660
4601,43200,4950.0,38250.0,11.46,1,0.0,660
4820,43200,4935.0,38265.0,11.42,1,0.0,658
4604,43200,4471.0,38729.0,10.35,2,35.0,482
4602,43200,1392.0,41808.0,3.22,1,0.0,174
