SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1325217514082HURL2,5.0,7887,0,7888,0,100.0,FULLY MET,15,82,1.33,
1225170015012LSTL0,4.078871642589944,12116,395,12142,0,100.2,FULLY MET,31,71,4.21,
1325214813075SUNE1,4.076458013340683,7409,227,7410,0,100.0,FULLY MET,15,86,1.24,
1D25213812090FXPC0,4.042841333396347,13910,255,13802,108,99.2,PARTIAL,17,43,2.65,
1D25212812086FXPC0,4.039142405888011,15139,332,15280,0,100.9,FULLY MET,19,37,3.22,
1D25212812074FXC10,4.03291929537957,9341,331,9287,54,99.4,PARTIAL,18,43,1.88,
1325219416089HRHE0,4.024217682057079,5761,0,5764,0,100.1,FULLY MET,16,82,1.03,
1225221715115SSTL0,4.023683107682023,8385,158,8390,0,100.1,FULLY MET,30,71,2.82,
1225223516121PSKP0,4.021375037406819,6571,153,6656,0,101.3,FULLY MET,27,56,1.99,
1D25215Z13008QXPC0,4.015487567769747,5604,0,5608,0,100.1,FULLY MET,20,119,1.26,
1325119815106QBRQ0,4.011821348565372,1442,70,2198,0,152.4,FULLY MET,29,71,0.47,
1225170015010LSTL0,4.009167960591903,1604,113,1609,0,100.3,FULLY MET,31,71,0.56,
1325213615099MSXT0,4.008926854107322,1047,0,1048,0,100.1,FULLY MET,16,75,0.19,
1225121716010SXC10,4.0027959361545085,754,0,754,0,100.0,FULLY MET,15,56,0.13,
1325218515088HTMX0,3.031926253728012,3809,136,3814,0,100.1,FULLY MET,16,82,0.68,
1325215813079STMX0,3.021286701643309,5631,15,5634,0,100.1,FULLY MET,16,129,1.01,
1325223517104HRHT0,3.010949287449822,2385,38,2408,0,101.0,FULLY MET,19,82,0.51,
1325216814085TURL0,3.0094373252748725,2995,0,2996,0,100.0,FULLY MET,15,119,0.5,
1325216514079TTMX0,3.0075578818564437,2259,0,2242,17,99.2,PARTIAL,17,82,0.43,
1325218614088HURL0,3.00478888503263,592,0,587,5,99.2,PARTIAL,17,125,0.11,
1325226517112HRHT0,3.004422693011223,2292,0,2273,19,99.2,PARTIAL,17,43,0.44,
1325220515094VTMX0,3.0032578180200034,4,0,4,0,100.0,FULLY MET,18,108,0.0,
1325223916120QRAB0,3.001607200231301,1015,0,1017,0,100.2,FULLY MET,31,43,0.35,
1225219015008SLTB0,3.0004291557739347,258,0,258,0,100.0,FULLY MET,27,71,0.08,
1325220515094VURL1,3.0001303899789797,93,1,94,0,101.1,FULLY MET,18,108,0.02,
1225222615008RXC10,3.0001280303035975,92,0,92,0,100.0,FULLY MET,27,82,0.03,
1225220Z16008RXC10,3.0000275131992646,20,0,20,0,100.0,FULLY MET,27,108,0.01,
1325214812074TUHL0,2.0351793898372623,19316,0,19284,32,99.8,PARTIAL,15,43,3.25,
1325221715100SRHT0,2.028658646608479,6452,96,6416,36,99.4,PARTIAL,18,82,1.3,
1325114812074TUHL0,2.0283621364109923,6625,148,6628,0,100.0,FULLY MET,15,43,1.11,
1325216814085STMX0,2.0274588570447607,10020,256,10020,0,100.0,FULLY MET,16,132,1.8,
1325221417100HURL1,2.0253210176620335,7851,325,7854,0,100.0,FULLY MET,20,82,1.76,
1325216614081STMX0,2.025182960711122,8430,147,8430,0,100.0,FULLY MET,16,86,1.51,
1325215813079SUHL0,2.0163565437221354,5934,0,5936,0,100.0,FULLY MET,16,129,1.06,
1325215613075TUHL0,2.01291597235131,3048,0,3048,0,100.0,FULLY MET,15,129,0.51,
1425118916008QRBT0,2.0123175649865086,1569,161,1560,9,99.4,PARTIAL,28,71,0.49,
1325123715105SBRT0,2.01142982800445,6793,0,6794,0,100.0,FULLY MET,21,71,1.6,
1325119015008SRBT0,2.0113503461214655,4601,0,4588,13,99.7,PARTIAL,29,71,1.49,
1325219316087VURL0,2.011264569107191,4635,0,4636,0,100.0,FULLY MET,16,86,0.83,
1325220516095HUTR0,2.0110846148211303,6782,0,6826,0,100.6,FULLY MET,19,82,1.44,
1325219316087VUTR0,2.010085240356906,5960,0,5904,56,99.1,PARTIAL,17,82,1.13,
1325220515094VUTR0,2.008534910734942,3131,0,3106,25,99.2,PARTIAL,17,108,0.6,
1325121715100SBRT0,2.0085120124941955,1207,12,1216,0,100.7,FULLY MET,21,71,0.28,
1225121715115SSTL0,2.0080708689553224,5043,0,5044,0,100.0,FULLY MET,30,71,1.69,
1325216814085SUTR0,2.007074407779821,4523,0,4486,37,99.2,PARTIAL,17,82,0.86,
1325121715100SRBT0,2.0069613158484048,4587,0,4588,0,100.0,FULLY MET,15,71,0.77,
1325121715100SRXT0,2.0068954018645377,2729,0,2730,0,100.0,FULLY MET,20,108,0.61,
1325217514082TUTR0,2.006817751269349,3674,0,3643,31,99.2,PARTIAL,17,119,0.7,
1325221715100SRXT0,2.0056174720012745,1463,0,1464,0,100.1,FULLY MET,20,108,0.33,
1325214813075STMX0,2.0055950970681713,1447,0,1448,0,100.1,FULLY MET,16,129,0.26,
1325223715105SRXT0,2.004539110657832,1093,0,1094,0,100.1,FULLY MET,20,108,0.25,
