Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4817,43200,43020.0,180.0,99.58,1,0.0,4570
4509,43200,42840.0,360.0,99.17,2,2058.0,4653
3611,43200,42832.0,368.0,99.15,2,1768.0,4460
4508,43200,42822.0,378.0,99.12,2,1269.0,4573
4804,43200,42460.0,740.0,98.29,3,2188.0,4378
4512,43200,41928.0,1272.0,97.06,4,1796.0,4537
4507,43200,30071.0,13129.0,69.61,4,1129.0,3033
5202,43200,29359.0,13841.0,67.96,2,1616.0,4130
4505,43200,27139.0,16061.0,62.82,2,484.0,3005
3612,43200,25808.0,17392.0,59.74,2,872.0,2668
4842,43200,23392.0,19808.0,54.15,2,792.0,2726
3614,43200,21726.0,21474.0,50.29,1,0.0,2399
4607,43200,21726.0,21474.0,50.29,1,0.0,2399
4609,43200,21493.0,21707.0,49.75,2,596.0,2230
4604,43200,18775.0,24425.0,43.46,1,0.0,1486
4843,43200,18063.0,25137.0,41.81,2,585.0,2196
4812,43200,16307.0,26893.0,37.75,1,0.0,1427
4813,43200,16307.0,26893.0,37.75,1,0.0,1427
4846,43200,16307.0,26893.0,37.75,1,0.0,1427
5203,43200,16298.0,26902.0,37.73,3,738.0,2066
4801,43200,12794.0,30406.0,29.62,4,719.0,1440
4850,43200,11761.0,31439.0,27.22,1,0.0,1249
4602,43200,9432.0,33768.0,21.83,2,9.0,1044
4827,43200,9288.0,33912.0,21.5,1,0.0,1026
4610,43200,9288.0,33912.0,21.5,1,0.0,1026
4819,43200,9288.0,33912.0,21.5,1,0.0,1026
3610,43200,9240.0,33960.0,21.39,1,0.0,924
3609,43200,9240.0,33960.0,21.39,1,0.0,924
3615,43200,9240.0,33960.0,21.39,1,0.0,924
3613,43200,9240.0,33960.0,21.39,1,0.0,924
4601,43200,9240.0,33960.0,21.39,1,0.0,924
3616,43200,9240.0,33960.0,21.39,1,0.0,924
4606,43200,9220.0,33980.0,21.34,1,0.0,922
4816,43200,9136.0,34064.0,21.15,1,0.0,1142
4809,43200,9136.0,34064.0,21.15,1,0.0,1142
4829,43200,9136.0,34064.0,21.15,1,0.0,1142
4839,43200,9136.0,34064.0,21.15,1,0.0,1142
4841,43200,9136.0,34064.0,21.15,1,0.0,1142
4848,43200,9104.0,34096.0,21.07,1,0.0,1138
4835,43200,8911.0,34289.0,20.63,1,0.0,947
4501,43200,8911.0,34289.0,20.63,1,0.0,947
4831,43200,8911.0,34289.0,20.63,1,0.0,947
4818,43200,8911.0,34289.0,20.63,1,0.0,947
4825,43200,8911.0,34289.0,20.63,1,0.0,947
4836,43200,8911.0,34289.0,20.63,1,0.0,947
4824,43200,8911.0,34289.0,20.63,1,0.0,947
4823,43200,8911.0,34289.0,20.63,1,0.0,946
4821,43200,8911.0,34289.0,20.63,1,0.0,947
4844,43200,8911.0,34289.0,20.63,1,0.0,947
4506,43200,8911.0,34289.0,20.63,1,0.0,945
4845,43200,8911.0,34289.0,20.63,1,0.0,947
4510,43200,8911.0,34289.0,20.63,1,0.0,945
4814,43200,8911.0,34289.0,20.63,1,0.0,947
4514,43200,8911.0,34289.0,20.63,1,0.0,945
4852,43200,8797.0,34403.0,20.36,1,0.0,935
4503,43200,8220.0,34980.0,19.03,2,249.0,1035
4807,43200,8130.0,35070.0,18.82,2,23.0,1084
4515,43200,8032.0,35168.0,18.59,2,226.0,989
4806,43200,7785.0,35415.0,18.02,1,0.0,1038
4820,43200,7785.0,35415.0,18.02,1,0.0,1038
4834,43200,7296.0,35904.0,16.89,1,0.0,775
4838,43200,7296.0,35904.0,16.89,1,0.0,775
4847,43200,7296.0,35904.0,16.89,1,0.0,775
4853,43200,7296.0,35904.0,16.89,1,0.0,775
4603,43200,7239.0,35961.0,16.76,1,0.0,769
5201,43200,7040.0,36160.0,16.3,1,0.0,704
4830,43200,7040.0,36160.0,16.3,1,0.0,704
4802,43200,7040.0,36160.0,16.3,1,0.0,704
4851,43200,7040.0,36160.0,16.3,1,0.0,704
4832,43200,6750.0,36450.0,15.62,1,0.0,900
4840,43200,6750.0,36450.0,15.62,1,0.0,900
4822,43200,6750.0,36450.0,15.62,1,0.0,900
4837,43200,5650.0,37550.0,13.08,1,0.0,448
4828,43200,4440.0,38760.0,10.28,1,0.0,592
4826,43200,4440.0,38760.0,10.28,1,0.0,592
4815,43200,4192.0,39008.0,9.7,1,0.0,524
4504,43200,3738.0,39462.0,8.65,1,0.0,537
4502,43200,3738.0,39462.0,8.65,1,0.0,537
4511,43200,3738.0,39462.0,8.65,1,0.0,537
4513,43200,3738.0,39462.0,8.65,1,0.0,537
6009,43200,3682.0,39518.0,8.52,1,0.0,261
4810,43200,3405.0,39795.0,7.88,1,0.0,454
4605,43200,3203.0,39997.0,7.41,2,28.0,386
4833,43200,2475.0,40725.0,5.73,1,0.0,330
4808,43200,2475.0,40725.0,5.73,1,0.0,330
4608,43200,2475.0,40725.0,5.73,1,0.0,330
4803,43200,2255.0,40945.0,5.22,5,127.0,256
4849,43200,27.0,43173.0,0.06,1,0.0,2
4811,43200,27.0,43173.0,0.06,1,0.0,2
4805,43200,27.0,43173.0,0.06,1,0.0,2
