Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-05-04,4905,1325119015008SRBT0,2026-05-04 07:00:00,2026-05-04 15:00:00,32,0.01241740863784398,32
2026-05-04,4905,1325119015008SRBT0,2026-05-04 15:00:00,2026-05-04 22:57:00,34,0.01241740863784398,34
2026-05-04,8702,1325123715105SBRT0,2026-05-04 07:00:00,2026-05-04 15:00:00,44,-0.02788496637184449,43
2026-05-04,8702,1325123715105SBRT0,2026-05-04 15:00:00,2026-05-04 23:00:00,44,-0.02788496637184449,43
2026-05-04,8702,1325123715105SBRT0,2026-05-04 23:00:00,2026-05-05 07:00:00,44,-0.02788496637184449,43
2026-05-04,24805,1325215613075TUHL0,2026-05-04 13:08:00,2026-05-04 15:00:00,14,-0.04140694473119598,13
2026-05-04,24805,1325215613075TUHL0,2026-05-04 15:00:00,2026-05-04 23:00:00,64,-0.04140694473119598,61
2026-05-04,24805,1325215613075TUHL0,2026-05-04 23:00:00,2026-05-05 04:23:00,44,-0.04140694473119598,42
2026-05-04,24808,1325215813079SUHL0,2026-05-04 12:45:00,2026-05-04 15:00:00,16,-0.03927009783628542,15
2026-05-04,24808,1325215813079SUHL0,2026-05-04 15:00:00,2026-05-04 23:00:00,60,-0.03927009783628542,58
2026-05-04,24808,1325215813079SUHL0,2026-05-04 23:00:00,2026-05-04 23:09:00,2,-0.03927009783628542,2
2026-05-04,24821,1325214813075STMX0,2026-05-04 22:08:00,2026-05-04 23:00:00,6,0.002275272794431822,6
2026-05-04,24821,1325214813075STMX0,2026-05-04 23:00:00,2026-05-05 07:00:00,60,0.002275272794431822,60
2026-05-04,14801,1325215613075TTMX0,2026-05-04 07:00:00,2026-05-04 15:00:00,60,-0.033132059749602066,58
2026-05-04,14801,1325215613075TTMX0,2026-05-04 15:00:00,2026-05-04 23:00:00,60,-0.033132059749602066,58
2026-05-04,14801,1325215613075TTMX0,2026-05-04 23:00:00,2026-05-05 07:00:00,60,-0.033132059749602066,58
2026-05-04,14802,1325216814085TURL0,2026-05-04 07:00:00,2026-05-04 15:00:00,64,-0.028277342896993365,62
