Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
24823,44640,44520.0,120.0,99.73,1.0,0.0,5195.0
15213,44640,44520.0,120.0,99.73,1.0,0.0,4725.0
4906,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
4411,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
9407,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
4908,44640,44337.0,303.0,99.32,2.0,1167.0,3656.0
9203,44640,44334.0,306.0,99.31,2.0,1524.0,4410.0
4916,44640,44328.0,312.0,99.3,2.0,1397.0,2950.0
9404,44640,44032.0,608.0,98.64,3.0,1942.0,4745.0
4416,44640,43712.0,928.0,97.92,4.0,748.0,2919.0
14812,44640,42949.0,1691.0,96.21,2.0,16.0,4568.0
15205,44640,42693.0,1947.0,95.64,1.0,0.0,4536.0
24825,44640,42693.0,1947.0,95.64,1.0,0.0,4536.0
75202,44640,37344.0,7296.0,83.66,3.0,149.0,4394.0
4417,44640,34428.0,10212.0,77.12,2.0,1067.0,2290.0
9202,44640,34374.0,10266.0,77.0,2.0,694.0,2708.0
24818,44640,33130.0,11510.0,74.22,2.0,782.0,3848.0
9413,44640,30075.0,14565.0,67.37,1.0,0.0,4010.0
4919,44640,28752.0,15888.0,64.41,2.0,798.0,1752.0
24824,44640,28724.0,15916.0,64.35,2.0,283.0,3323.0
75229,44640,28047.0,16593.0,62.83,2.0,146.0,3309.0
4407,44640,27260.0,17380.0,61.07,1.0,0.0,1874.0
4921,44640,27231.0,17409.0,61.0,1.0,0.0,1872.0
9405,44640,26970.0,17670.0,60.42,2.0,1196.0,3596.0
9408,44640,25650.0,18990.0,57.46,1.0,0.0,2725.0
4406,44640,25650.0,18990.0,57.46,1.0,0.0,2725.0
9409,44640,25650.0,18990.0,57.46,1.0,0.0,2725.0
4802,44640,25650.0,18990.0,57.46,1.0,0.0,2725.0
9411,44640,25631.0,19009.0,57.42,1.0,0.0,2723.0
14806,44640,23824.0,20816.0,53.37,1.0,0.0,2978.0
9804,44640,23824.0,20816.0,53.37,1.0,0.0,2978.0
9802,44640,23824.0,20816.0,53.37,1.0,0.0,2978.0
75207,44640,22400.0,22240.0,50.18,1.0,0.0,2240.0
8602,44640,19830.0,24810.0,44.42,1.0,0.0,1322.0
8701,44640,19830.0,24810.0,44.42,1.0,0.0,1322.0
8603,44640,19830.0,24810.0,44.42,1.0,0.0,1322.0
75230,44640,18884.0,25756.0,42.3,3.0,46.0,2356.0
75205,44640,18540.0,26100.0,41.53,1.0,0.0,2047.0
24808,44640,18272.0,26368.0,40.93,1.0,0.0,2284.0
