SKUCode,Priority,Demand,GT_Inventory,Planned_Units,Gap,Fulfillment_Pct,Status,CycleTime_min,Eligible_Machines,Presses_Needed,Skip_Reason
1325217614084HURL1,2.002012507023343,1379,0,1380,0,100.1,FULLY MET,16,125,0.25,
1225222716121MXC11,2.001574688236539,1079,0,1054,25,97.7,PARTIAL,34,26,0.41,
1325123715105SRXT0,2.001313456360412,900,0,900,0,100.0,FULLY MET,20,108,0.2,
1325220416092VURL0,2.0008143429434555,558,0,558,0,100.0,FULLY MET,18,112,0.11,
1D25115013008QXPC0,2.0007997489838956,1,151,2,0,200.0,FULLY MET,20,119,0.0,
1D25214012006QXC10,2.0007296979780067,500,0,500,0,100.0,FULLY MET,18,37,0.1,
1325217514082HURP0,2.000614405697482,421,0,422,0,100.2,FULLY MET,16,125,0.08,
1325221417100HURS0,2.000437818786804,300,0,300,0,100.0,FULLY MET,15,82,0.05,
1325221416095VURS0,2.000437818786804,300,0,300,0,100.0,FULLY MET,15,82,0.05,
1325218515088TURS0,2.000437818786804,300,0,300,0,100.0,FULLY MET,15,108,0.05,
1325217515084HURP0,2.00021599060149,148,0,148,0,100.0,FULLY MET,15,118,0.02,
1325221317098VUX10,2.000005837583824,4,0,4,0,100.0,FULLY MET,17,82,0.0,
