Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4905,44640,44640.0,0.0,100.0,1.0,1488.0,2976.0
14811,44640,44640.0,0.0,100.0,1.0,0.0,4464.0
75210,44640,44640.0,0.0,100.0,1.0,0.0,4464.0
4407,44640,44631.0,9.0,99.98,1.0,0.0,3068.0
4921,44640,44631.0,9.0,99.98,1.0,0.0,3068.0
54801,44640,44520.0,120.0,99.73,1.0,0.0,5565.0
4411,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
9407,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
75208,44640,44340.0,300.0,99.33,2.0,1320.0,5204.0
9506,44640,44340.0,300.0,99.33,2.0,994.0,5238.0
75207,44640,44338.0,302.0,99.32,2.0,201.0,4474.0
75206,44640,44336.0,304.0,99.32,2.0,2524.0,5215.0
9413,44640,44336.0,304.0,99.32,2.0,1563.0,3918.0
24818,44640,44336.0,304.0,99.32,2.0,332.0,5376.0
9401,44640,44330.0,310.0,99.31,2.0,762.0,2861.0
8604,44640,44333.0,307.0,99.31,2.0,1575.0,4487.0
9414,44640,44330.0,310.0,99.31,2.0,1747.0,4740.0
14810,44640,44330.0,310.0,99.31,2.0,751.0,3869.0
9002,44640,44333.0,307.0,99.31,2.0,1125.0,3587.0
9409,44640,44327.0,313.0,99.3,2.0,228.0,4802.0
4402,44640,44329.0,311.0,99.3,2.0,1745.0,4738.0
14807,44640,44326.0,314.0,99.3,2.0,1206.0,5390.0
15212,44640,44322.0,318.0,99.29,2.0,2166.0,4728.0
4911,44640,44325.0,315.0,99.29,2.0,858.0,3497.0
4908,44640,44319.0,321.0,99.28,2.0,153.0,2924.0
75223,44640,44220.0,420.0,99.06,2.0,755.0,4724.0
75216,44640,44220.0,420.0,99.06,2.0,755.0,4724.0
4409,44640,44217.0,423.0,99.05,2.0,692.0,5171.0
9402,44640,44210.0,430.0,99.04,2.0,1150.0,5588.0
9406,44640,44211.0,429.0,99.04,2.0,931.0,5150.0
9502,44640,44213.0,427.0,99.04,2.0,784.0,5355.0
75230,44640,44208.0,432.0,99.03,2.0,288.0,4986.0
75222,44640,44025.0,615.0,98.62,3.0,704.0,4622.0
9404,44640,43874.0,766.0,98.28,2.0,357.0,2766.0
14806,44640,43620.0,1020.0,97.72,4.0,197.0,5452.0
4415,44640,43493.0,1147.0,97.43,2.0,690.0,5167.0
9408,44640,43157.0,1483.0,96.68,2.0,150.0,4646.0
8701,44640,42699.0,1941.0,95.65,2.0,127.0,2872.0
14812,44640,42402.0,2238.0,94.99,2.0,1506.0,5252.0
4904,44640,41784.0,2856.0,93.6,2.0,696.0,2725.0
4406,44640,40907.0,3733.0,91.64,1.0,0.0,4346.0
4802,44640,40907.0,3733.0,91.64,1.0,0.0,4346.0
9411,44640,40907.0,3733.0,91.64,1.0,0.0,4346.0
9802,44640,40464.0,4176.0,90.65,1.0,0.0,5058.0
9804,44640,40464.0,4176.0,90.65,1.0,0.0,5058.0
24824,44640,39321.0,5319.0,88.08,1.0,0.0,4588.0
8602,44640,39270.0,5370.0,87.97,1.0,0.0,2618.0
8603,44640,39270.0,5370.0,87.97,1.0,0.0,2618.0
9202,44640,39240.0,5400.0,87.9,1.0,0.0,2616.0
15209,44640,38933.0,5707.0,87.22,2.0,1817.0,4222.0
14802,44640,38745.0,5895.0,86.79,1.0,0.0,5166.0
24808,44640,37696.0,6944.0,84.44,1.0,0.0,4712.0
54804,44640,35280.0,9360.0,79.03,1.0,0.0,4410.0
54803,44640,35280.0,9360.0,79.03,1.0,0.0,4410.0
75202,44640,33475.0,11165.0,74.99,2.0,1539.0,3992.0
75220,44640,33337.0,11303.0,74.68,1.0,0.0,3890.0
4404,44640,32453.0,12187.0,72.7,1.0,0.0,3788.0
9503,44640,32453.0,12187.0,72.7,1.0,0.0,3787.0
4401,44640,32402.0,12238.0,72.59,1.0,0.0,3780.0
75226,44640,32369.0,12271.0,72.51,2.0,49.0,2463.0
75212,44640,32140.0,12500.0,72.0,1.0,0.0,3214.0
75227,44640,31833.0,12807.0,71.31,2.0,10.0,2387.0
15208,44640,31563.0,13077.0,70.71,1.0,0.0,2367.0
14808,44640,31563.0,13077.0,70.71,1.0,0.0,2366.0
4918,44640,30788.0,13852.0,68.97,2.0,336.0,2009.0
9405,44640,30542.0,14098.0,68.42,2.0,173.0,3634.0
4909,44640,30533.0,14107.0,68.4,2.0,655.0,2647.0
24804,44640,29610.0,15030.0,66.33,2.0,150.0,3720.0
9505,44640,29430.0,15210.0,65.93,1.0,0.0,3250.0
9203,44640,29430.0,15210.0,65.93,1.0,0.0,3250.0
9507,44640,29430.0,15210.0,65.93,1.0,0.0,3250.0
9410,44640,29430.0,15210.0,65.93,1.0,0.0,3250.0
15210,44640,27942.0,16698.0,62.59,2.0,294.0,3154.0
24803,44640,27394.0,17246.0,61.37,2.0,2.0,3424.0
14803,44640,27360.0,17280.0,61.29,1.0,0.0,3420.0
15202,44640,27320.0,17320.0,61.2,1.0,0.0,2732.0
75229,44640,27043.0,17597.0,60.58,2.0,1424.0,3013.0
75218,44640,25799.0,18841.0,57.79,2.0,281.0,2698.0
75221,44640,25289.0,19351.0,56.65,1.0,0.0,2687.0
75214,44640,25289.0,19351.0,56.65,1.0,0.0,2687.0
4417,44640,25208.0,19432.0,56.47,2.0,250.0,1837.0
9504,44640,24660.0,19980.0,55.24,1.0,0.0,3288.0
14813,44640,24135.0,20505.0,54.07,1.0,0.0,3218.0
24805,44640,24135.0,20505.0,54.07,1.0,0.0,3218.0
24814,44640,23840.0,20800.0,53.41,1.0,0.0,2980.0
15211,44640,23840.0,20800.0,53.41,1.0,0.0,2980.0
15203,44640,23840.0,20800.0,53.41,1.0,0.0,2980.0
75228,44640,23700.0,20940.0,53.09,1.0,0.0,2370.0
24821,44640,23376.0,21264.0,52.37,1.0,0.0,2922.0
15206,44640,23328.0,21312.0,52.26,2.0,6.0,2578.0
14805,44640,23238.0,21402.0,52.06,1.0,0.0,2566.0
24812,44640,23238.0,21402.0,52.06,1.0,0.0,2566.0
4801,44640,21296.0,23344.0,47.71,2.0,80.0,1493.0
4923,44640,20801.0,23839.0,46.6,1.0,0.0,1343.0
9702,44640,20801.0,23839.0,46.6,1.0,0.0,1343.0
9201,44640,20801.0,23839.0,46.6,1.0,0.0,1343.0
4902,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4903,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
8601,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4410,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4922,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
9701,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
9001,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4412,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4413,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
8606,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4919,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4901,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4925,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4907,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4916,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
8605,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4917,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
9412,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
9703,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
4414,44640,20708.0,23932.0,46.39,1.0,0.0,1337.0
9704,44640,20646.0,23994.0,46.25,1.0,0.0,1333.0
