Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
15213,44640,44520.0,120.0,99.73,1.0,0.0,4722.0
4906,44640,44520.0,120.0,99.73,1.0,0.0,5936.0
4924,44640,44334.0,306.0,99.31,2.0,1384.0,3786.0
4921,44640,44320.0,320.0,99.28,2.0,617.0,3009.0
9414,44640,44320.0,320.0,99.28,2.0,1400.0,2960.0
24823,44640,44185.0,455.0,98.98,2.0,16.0,5159.0
4403,44640,44055.0,585.0,98.69,2.0,1986.0,4134.0
4408,44640,42975.0,1665.0,96.27,1.0,0.0,5730.0
4411,44640,42975.0,1665.0,96.27,1.0,0.0,5730.0
9407,44640,42975.0,1665.0,96.27,1.0,0.0,5730.0
14812,44640,42472.0,2168.0,95.14,2.0,46.0,4472.0
24825,44640,41230.0,3410.0,92.36,1.0,0.0,4380.0
15205,44640,41230.0,3410.0,92.36,1.0,0.0,4380.0
4416,44640,39247.0,5393.0,87.92,2.0,548.0,2427.0
75229,44640,38022.0,6618.0,85.17,4.0,714.0,4284.0
75202,44640,35995.0,8645.0,80.63,3.0,147.0,4233.0
9413,44640,28650.0,15990.0,64.18,1.0,0.0,3820.0
4909,44640,27357.0,17283.0,61.28,2.0,798.0,1662.0
4407,44640,25810.0,18830.0,57.82,1.0,0.0,1775.0
4802,44640,24263.0,20377.0,54.35,1.0,0.0,2578.0
9408,44640,24263.0,20377.0,54.35,1.0,0.0,2577.0
4406,44640,24263.0,20377.0,54.35,1.0,0.0,2578.0
9409,44640,24263.0,20377.0,54.35,1.0,0.0,2578.0
9411,44640,24244.0,20396.0,54.31,1.0,0.0,2576.0
9203,44640,23622.0,21018.0,52.92,2.0,425.0,2051.0
24824,44640,22253.0,22387.0,49.85,1.0,0.0,2597.0
75207,44640,21000.0,23640.0,47.04,1.0,0.0,2100.0
75230,44640,18877.0,25763.0,42.29,2.0,147.0,2378.0
9701,44640,17493.0,27147.0,39.19,2.0,1098.0,2262.0
75205,44640,17136.0,27504.0,38.39,1.0,0.0,1892.0
24808,44640,16864.0,27776.0,37.78,1.0,0.0,2108.0
24818,44640,16848.0,27792.0,37.74,1.0,0.0,2106.0
54803,44640,16672.0,27968.0,37.35,1.0,0.0,2084.0
54804,44640,16672.0,27968.0,37.35,1.0,0.0,2084.0
9202,44640,15562.0,29078.0,34.86,2.0,8.0,1038.0
4908,44640,15330.0,29310.0,34.34,1.0,0.0,1022.0
8701,44640,15330.0,29310.0,34.34,1.0,0.0,1022.0
8603,44640,15330.0,29310.0,34.34,1.0,0.0,1022.0
8602,44640,15330.0,29310.0,34.34,1.0,0.0,1022.0
24806,44640,13824.0,30816.0,30.97,1.0,0.0,1728.0
54801,44640,13824.0,30816.0,30.97,1.0,0.0,1728.0
54802,44640,13600.0,31040.0,30.47,1.0,0.0,1700.0
24816,44640,13504.0,31136.0,30.25,1.0,0.0,1688.0
9802,44640,13504.0,31136.0,30.25,1.0,0.0,1688.0
9804,44640,13504.0,31136.0,30.25,1.0,0.0,1688.0
14806,44640,13504.0,31136.0,30.25,1.0,0.0,1688.0
24826,44640,13504.0,31136.0,30.25,1.0,0.0,1688.0
4415,44640,13260.0,31380.0,29.7,1.0,0.0,1547.0
9503,44640,13260.0,31380.0,29.7,1.0,0.0,1547.0
4409,44640,13260.0,31380.0,29.7,1.0,0.0,1547.0
4404,44640,13260.0,31380.0,29.7,1.0,0.0,1547.0
9502,44640,13260.0,31380.0,29.7,1.0,0.0,1547.0
4401,44640,13243.0,31397.0,29.67,1.0,0.0,1545.0
75216,44640,12780.0,31860.0,28.63,1.0,0.0,1278.0
75222,44640,12780.0,31860.0,28.63,1.0,0.0,1278.0
75212,44640,12780.0,31860.0,28.63,1.0,0.0,1278.0
75223,44640,12760.0,31880.0,28.58,1.0,0.0,1276.0
24802,44640,12529.0,32111.0,28.07,1.0,0.0,1462.0
24807,44640,12529.0,32111.0,28.07,1.0,0.0,1462.0
24811,44640,12529.0,32111.0,28.07,1.0,0.0,1462.0
24813,44640,12529.0,32111.0,28.07,1.0,0.0,1462.0
24817,44640,12529.0,32111.0,28.07,1.0,0.0,1462.0
75215,44640,12529.0,32111.0,28.07,1.0,0.0,1462.0
9404,44640,11904.0,32736.0,26.67,1.0,0.0,769.0
9506,44640,10872.0,33768.0,24.35,1.0,0.0,1201.0
9505,44640,10872.0,33768.0,24.35,1.0,0.0,1201.0
9410,44640,10872.0,33768.0,24.35,1.0,0.0,1201.0
9507,44640,10854.0,33786.0,24.31,1.0,0.0,1199.0
14810,44640,10665.0,33975.0,23.89,1.0,0.0,800.0
14808,44640,10665.0,33975.0,23.89,1.0,0.0,800.0
15208,44640,10665.0,33975.0,23.89,1.0,0.0,800.0
75227,44640,10665.0,33975.0,23.89,1.0,0.0,800.0
75226,44640,10665.0,33975.0,23.89,1.0,0.0,800.0
75203,44640,10584.0,34056.0,23.71,1.0,0.0,794.0
15201,44640,9920.0,34720.0,22.22,1.0,0.0,641.0
24803,44640,9232.0,35408.0,20.68,1.0,0.0,1154.0
14803,44640,9232.0,35408.0,20.68,1.0,0.0,1154.0
24804,44640,9216.0,35424.0,20.65,1.0,0.0,1152.0
15202,44640,8300.0,36340.0,18.59,1.0,0.0,830.0
75219,44640,7720.0,36920.0,17.29,1.0,0.0,772.0
14811,44640,7720.0,36920.0,17.29,1.0,0.0,772.0
75217,44640,7720.0,36920.0,17.29,1.0,0.0,772.0
75210,44640,7720.0,36920.0,17.29,1.0,0.0,772.0
9405,44640,7560.0,37080.0,16.94,1.0,0.0,1008.0
9406,44640,7560.0,37080.0,16.94,1.0,0.0,1008.0
9402,44640,7560.0,37080.0,16.94,1.0,0.0,1008.0
9504,44640,7545.0,37095.0,16.9,1.0,0.0,1006.0
24821,44640,6624.0,38016.0,14.84,1.0,0.0,828.0
75209,44640,6579.0,38061.0,14.74,1.0,0.0,768.0
15209,44640,6579.0,38061.0,14.74,1.0,0.0,768.0
15210,44640,6552.0,38088.0,14.68,1.0,0.0,724.0
14805,44640,6552.0,38088.0,14.68,1.0,0.0,724.0
15206,44640,6552.0,38088.0,14.68,1.0,0.0,724.0
24812,44640,6552.0,38088.0,14.68,1.0,0.0,724.0
75208,44640,6534.0,38106.0,14.64,1.0,0.0,722.0
4417,44640,6117.0,38523.0,13.7,2.0,283.0,632.0
15204,44640,6075.0,38565.0,13.61,1.0,0.0,810.0
15207,44640,6075.0,38565.0,13.61,1.0,0.0,810.0
15212,44640,6075.0,38565.0,13.61,1.0,0.0,810.0
14801,44640,6075.0,38565.0,13.61,1.0,0.0,810.0
24819,44640,6060.0,38580.0,13.58,1.0,0.0,808.0
14813,44640,6030.0,38610.0,13.51,1.0,0.0,804.0
24805,44640,6030.0,38610.0,13.51,1.0,0.0,804.0
15203,44640,5984.0,38656.0,13.41,1.0,0.0,748.0
24814,44640,5984.0,38656.0,13.41,1.0,0.0,748.0
15211,44640,5984.0,38656.0,13.41,1.0,0.0,748.0
14807,44640,5968.0,38672.0,13.37,1.0,0.0,746.0
75225,44640,5955.0,38685.0,13.34,1.0,0.0,794.0
14802,44640,5955.0,38685.0,13.34,1.0,0.0,794.0
75228,44640,5780.0,38860.0,12.95,1.0,0.0,578.0
75214,44640,5092.0,39548.0,11.41,1.0,0.0,541.0
75221,44640,5073.0,39567.0,11.36,1.0,0.0,539.0
4912,44640,4839.0,39801.0,10.84,2.0,131.0,387.0
24801,44640,4128.0,40512.0,9.25,1.0,0.0,516.0
75220,44640,3434.0,41206.0,7.69,1.0,0.0,401.0
24809,44640,3434.0,41206.0,7.69,1.0,0.0,401.0
4801,44640,2444.0,42196.0,5.47,2.0,148.0,312.0
4402,44640,2349.0,42291.0,5.26,1.0,0.0,162.0
4405,44640,2349.0,42291.0,5.26,1.0,0.0,162.0
9201,44640,2271.0,42369.0,5.09,2.0,16.0,162.0
4923,44640,2015.0,42625.0,4.51,1.0,0.0,130.0
9702,44640,2015.0,42625.0,4.51,1.0,0.0,130.0
14804,44640,1760.0,42880.0,3.94,1.0,0.0,220.0
4911,44640,1302.0,43338.0,2.92,1.0,0.0,125.0
24810,44640,1248.0,43392.0,2.8,1.0,0.0,156.0
9412,44640,1053.0,43587.0,2.36,2.0,2.0,70.0
8606,44640,1023.0,43617.0,2.29,1.0,0.0,66.0
4410,44640,1023.0,43617.0,2.29,1.0,0.0,66.0
9001,44640,1023.0,43617.0,2.29,1.0,0.0,66.0
4413,44640,1023.0,43617.0,2.29,1.0,0.0,66.0
