Date,Machine,SKUCode,StartTime,EndTime,Qty,factor,Actual_Qty
2026-04-27,5203,1325215514075TUNE0,2026-04-27 15:15:00,2026-04-27 21:15:00,48,-0.026280105507327654,47
2026-04-27,3609,1D25215013008SXC1T,2026-04-27 07:00:00,2026-04-27 15:00:00,48,0.017424785648456575,49
2026-04-27,3609,1D25215013008SXC1T,2026-04-27 15:00:00,2026-04-27 23:00:00,48,0.017424785648456575,49
2026-04-27,3609,1D25215013008SXC1T,2026-04-27 23:00:00,2026-04-28 07:00:00,48,0.017424785648456575,49
2026-04-27,3610,1D25215013008SXC1T,2026-04-27 07:00:00,2026-04-27 15:00:00,48,0.017424785648456575,49
2026-04-27,3610,1D25215013008SXC1T,2026-04-27 15:00:00,2026-04-27 23:00:00,48,0.017424785648456575,49
2026-04-27,3610,1D25215013008SXC1T,2026-04-27 23:00:00,2026-04-28 07:00:00,48,0.017424785648456575,49
2026-04-27,3611,1D25215013008SXC1T,2026-04-27 07:00:00,2026-04-27 15:00:00,48,0.017424785648456575,49
2026-04-27,3611,1D25215013008SXC1T,2026-04-27 15:00:00,2026-04-27 23:00:00,48,0.017424785648456575,49
2026-04-27,3611,1D25215013008SXC1T,2026-04-27 23:00:00,2026-04-28 07:00:00,48,0.017424785648456575,49
2026-04-27,3612,1D25215013008SXC1T,2026-04-27 07:00:00,2026-04-27 15:00:00,48,0.017424785648456575,49
2026-04-27,3612,1D25215013008SXC1T,2026-04-27 15:00:00,2026-04-27 23:00:00,48,0.017424785648456575,49
2026-04-27,3612,1D25215013008SXC1T,2026-04-27 23:00:00,2026-04-28 07:00:00,48,0.017424785648456575,49
2026-04-27,3613,1D25215013008SXC1T,2026-04-27 07:00:00,2026-04-27 15:00:00,48,0.017424785648456575,49
2026-04-27,3613,1D25215013008SXC1T,2026-04-27 15:00:00,2026-04-27 23:00:00,48,0.017424785648456575,49
2026-04-27,3613,1D25215013008SXC1T,2026-04-27 23:00:00,2026-04-28 07:00:00,48,0.017424785648456575,49
2026-04-27,3614,1325222318098HRHE0,2026-04-27 07:00:00,2026-04-27 15:00:00,53,-0.03053845253794303,51
2026-04-27,3614,1325222318098HRHE0,2026-04-27 15:00:00,2026-04-27 23:00:00,53,-0.03053845253794303,51
2026-04-27,3614,1325222318098HRHE0,2026-04-27 23:00:00,2026-04-28 07:00:00,53,-0.03053845253794303,51
2026-04-27,3615,1D25215013008SXC1T,2026-04-27 07:00:00,2026-04-27 15:00:00,48,0.017424785648456575,49
2026-04-27,3615,1D25215013008SXC1T,2026-04-27 15:00:00,2026-04-27 23:00:00,48,0.017424785648456575,49
2026-04-27,3615,1D25215013008SXC1T,2026-04-27 23:00:00,2026-04-28 07:00:00,48,0.017424785648456575,49
2026-04-27,3616,1D25215013008SXC1T,2026-04-27 07:00:00,2026-04-27 15:00:00,48,0.017424785648456575,49
2026-04-27,3616,1D25215013008SXC1T,2026-04-27 15:00:00,2026-04-27 23:00:00,48,0.017424785648456575,49
2026-04-27,3616,1D25215013008SXC1T,2026-04-27 23:00:00,2026-04-28 07:00:00,48,0.017424785648456575,49
2026-04-27,4501,1D25215013008SXC10,2026-04-27 07:00:00,2026-04-27 15:00:00,51,0.0004487162702846124,51
2026-04-27,4501,1D25215013008SXC10,2026-04-27 15:00:00,2026-04-27 23:00:00,51,0.0004487162702846124,51
2026-04-27,4501,1D25215013008SXC10,2026-04-27 23:00:00,2026-04-28 07:00:00,51,0.0004487162702846124,51
2026-04-27,4502,1325222318098HRHE0,2026-04-27 07:00:00,2026-04-27 15:00:00,53,-0.03053845253794303,51
2026-04-27,4502,1325222318098HRHE0,2026-04-27 15:00:00,2026-04-27 23:00:00,53,-0.03053845253794303,51
2026-04-27,4502,1325222318098HRHE0,2026-04-27 23:00:00,2026-04-28 07:00:00,53,-0.03053845253794303,51
2026-04-27,4503,1325222318098HRHE0,2026-04-27 07:00:00,2026-04-27 15:00:00,53,-0.03053845253794303,51
2026-04-27,4503,1325222318098HRHE0,2026-04-27 15:00:00,2026-04-27 23:00:00,53,-0.03053845253794303,51
2026-04-27,4503,1325222318098HRHE0,2026-04-27 23:00:00,2026-04-28 07:00:00,53,-0.03053845253794303,51
2026-04-27,4504,1325222318098HRHE0,2026-04-27 07:00:00,2026-04-27 15:00:00,53,-0.03053845253794303,51
2026-04-27,4504,1325222318098HRHE0,2026-04-27 15:00:00,2026-04-27 23:00:00,53,-0.03053845253794303,51
2026-04-27,4504,1325222318098HRHE0,2026-04-27 23:00:00,2026-04-28 07:00:00,53,-0.03053845253794303,51
2026-04-27,4505,1325215813079TUNE5,2026-04-27 07:00:00,2026-04-27 15:00:00,56,-0.036587789323611015,54
2026-04-27,4505,1325215813079TUNE5,2026-04-27 15:00:00,2026-04-27 23:00:00,56,-0.036587789323611015,54
2026-04-27,4505,1325215813079TUNE5,2026-04-27 23:00:00,2026-04-28 07:00:00,56,-0.036587789323611015,54
2026-04-27,4506,1D25215013008SXC10,2026-04-27 07:00:00,2026-04-27 15:00:00,51,0.0004487162702846124,51
2026-04-27,4506,1D25215013008SXC10,2026-04-27 15:00:00,2026-04-27 23:00:00,51,0.0004487162702846124,51
2026-04-27,4506,1D25215013008SXC10,2026-04-27 23:00:00,2026-04-28 07:00:00,51,0.0004487162702846124,51
2026-04-27,4507,1325221318095HURL0,2026-04-27 07:00:00,2026-04-27 15:00:00,51,-0.02847254493054497,50
2026-04-27,4507,1325221318095HURL0,2026-04-27 15:00:00,2026-04-27 23:00:00,51,-0.02847254493054497,50
2026-04-27,4507,1325221318095HURL0,2026-04-27 23:00:00,2026-04-28 07:00:00,51,-0.02847254493054497,50
2026-04-27,4508,1325215813079TUNE5,2026-04-27 07:00:00,2026-04-27 15:00:00,56,-0.036587789323611015,54
2026-04-27,4508,1325215813079TUNE5,2026-04-27 15:00:00,2026-04-27 23:00:00,56,-0.036587789323611015,54
2026-04-27,4508,1325215813079TUNE5,2026-04-27 23:00:00,2026-04-28 07:00:00,56,-0.036587789323611015,54
2026-04-27,4509,1325222318098HRHE0,2026-04-27 07:00:00,2026-04-27 15:00:00,53,-0.03053845253794303,51
2026-04-27,4509,1325222318098HRHE0,2026-04-27 15:00:00,2026-04-27 23:00:00,53,-0.03053845253794303,51
2026-04-27,4509,1325222318098HRHE0,2026-04-27 23:00:00,2026-04-28 07:00:00,53,-0.03053845253794303,51
2026-04-27,4510,1D25215013008SXC10,2026-04-27 07:00:00,2026-04-27 15:00:00,51,0.0004487162702846124,51
2026-04-27,4510,1D25215013008SXC10,2026-04-27 15:00:00,2026-04-27 23:00:00,51,0.0004487162702846124,51
2026-04-27,4510,1D25215013008SXC10,2026-04-27 23:00:00,2026-04-28 07:00:00,51,0.0004487162702846124,51
2026-04-27,4511,1325222318098HRHE0,2026-04-27 07:00:00,2026-04-27 15:00:00,53,-0.03053845253794303,51
2026-04-27,4511,1325222318098HRHE0,2026-04-27 15:00:00,2026-04-27 23:00:00,53,-0.03053845253794303,51
2026-04-27,4511,1325222318098HRHE0,2026-04-27 23:00:00,2026-04-28 07:00:00,53,-0.03053845253794303,51
2026-04-27,4512,1D25215013008SXC10,2026-04-27 07:00:00,2026-04-27 15:00:00,51,0.0004487162702846124,51
2026-04-27,4512,1D25215013008SXC10,2026-04-27 15:00:00,2026-04-27 23:00:00,51,0.0004487162702846124,51
2026-04-27,4512,1D25215013008SXC10,2026-04-27 23:00:00,2026-04-28 07:00:00,51,0.0004487162702846124,51
2026-04-27,4513,1325225518111HRAT0,2026-04-27 07:00:00,2026-04-27 15:00:00,51,-0.005636115885151591,51
2026-04-27,4513,1325225518111HRAT0,2026-04-27 15:00:00,2026-04-27 23:00:00,51,-0.005636115885151591,51
