Machine,Available_Mins,Used_Mins,Idle_Mins,Utilization_Pct,SKUs_Count,Total_Cycles,Total_Units
4817,43200,43111.0,89.0,99.79,1,0.0,4580
4807,43200,43020.0,180.0,99.58,1,0.0,5736
4509,43200,42840.0,360.0,99.17,2,1274.0,5043
4511,43200,42839.0,361.0,99.16,2,1341.0,5177
4601,43200,42837.0,363.0,99.16,2,2104.0,4870
4504,43200,42839.0,361.0,99.16,2,1341.0,5177
4607,43200,42830.0,370.0,99.14,2,1839.0,4232
4604,43200,42830.0,370.0,99.14,2,1774.0,4528
4801,43200,42830.0,370.0,99.14,2,1507.0,3966
4852,43200,42823.0,377.0,99.13,2,1061.0,4417
4802,43200,42647.0,553.0,98.72,2,1233.0,4388
4804,43200,42470.0,730.0,98.31,3,1945.0,4842
4514,43200,42389.0,811.0,98.12,2,1106.0,4483
3614,43200,42074.0,1126.0,97.39,3,1917.0,4346
4506,43200,41933.0,1267.0,97.07,4,1158.0,4615
4512,43200,41914.0,1286.0,97.02,2,1106.0,4433
4829,43200,37238.0,5962.0,86.2,3,1064.0,4726
4508,43200,35735.0,7465.0,82.72,2,339.0,4215
4605,43200,35530.0,7670.0,82.25,3,1352.0,4728
4501,43200,35322.0,7878.0,81.76,3,595.0,3489
4502,43200,33260.0,9940.0,76.99,2,795.0,4085
4505,43200,30311.0,12889.0,70.16,1,0.0,3538
4503,43200,29024.0,14176.0,67.19,2,729.0,3953
4507,43200,28709.0,14491.0,66.46,3,456.0,3041
4843,43200,28224.0,14976.0,65.33,1,0.0,3117
4819,43200,28224.0,14976.0,65.33,1,0.0,3117
4827,43200,28224.0,14976.0,65.33,1,0.0,3117
4610,43200,28206.0,14994.0,65.29,1,0.0,3115
4812,43200,28129.0,15071.0,65.11,1,0.0,2462
4813,43200,28129.0,15071.0,65.11,1,0.0,2461
4846,43200,28106.0,15094.0,65.06,1,0.0,2459
4602,43200,25265.0,17935.0,58.48,2,953.0,2086
4603,43200,24562.0,18638.0,56.86,2,252.0,2631
4850,43200,23883.0,19317.0,55.28,1,0.0,2537
4510,43200,21849.0,21351.0,50.58,2,13.0,2325
4835,43200,21641.0,21559.0,50.09,1,0.0,2299
4824,43200,21641.0,21559.0,50.09,1,0.0,2298
4818,43200,21641.0,21559.0,50.09,1,0.0,2299
4821,43200,21641.0,21559.0,50.09,1,0.0,2299
4823,43200,21641.0,21559.0,50.09,1,0.0,2298
4844,43200,21641.0,21559.0,50.09,1,0.0,2299
4825,43200,21641.0,21559.0,50.09,1,0.0,2298
4836,43200,21641.0,21559.0,50.09,1,0.0,2299
4845,43200,21641.0,21559.0,50.09,1,0.0,2299
4831,43200,21641.0,21559.0,50.09,1,0.0,2299
4814,43200,21641.0,21559.0,50.09,1,0.0,2299
4839,43200,20784.0,22416.0,48.11,1,0.0,2598
4816,43200,20784.0,22416.0,48.11,1,0.0,2598
4841,43200,20784.0,22416.0,48.11,1,0.0,2598
4809,43200,20784.0,22416.0,48.11,1,0.0,2598
4842,43200,20784.0,22416.0,48.11,1,0.0,2598
4848,43200,20768.0,22432.0,48.07,1,0.0,2596
4834,43200,20045.0,23155.0,46.4,1,0.0,2129
4847,43200,20045.0,23155.0,46.4,1,0.0,2129
4838,43200,20045.0,23155.0,46.4,1,0.0,2129
4853,43200,20045.0,23155.0,46.4,1,0.0,2129
4851,43200,19220.0,23980.0,44.49,1,0.0,1922
5201,43200,19220.0,23980.0,44.49,1,0.0,1922
4830,43200,19220.0,23980.0,44.49,1,0.0,1922
4822,43200,18750.0,24450.0,43.4,1,0.0,2500
4840,43200,18750.0,24450.0,43.4,1,0.0,2500
4832,43200,18750.0,24450.0,43.4,1,0.0,2500
5202,43200,18735.0,24465.0,43.37,1,0.0,2498
4837,43200,17625.0,25575.0,40.8,1,0.0,1396
4515,43200,17360.0,25840.0,40.19,1,0.0,2495
4513,43200,17360.0,25840.0,40.19,1,0.0,2495
6009,43200,17290.0,25910.0,40.02,1,0.0,1225
4810,43200,17280.0,25920.0,40.0,1,0.0,2304
4826,43200,16950.0,26250.0,39.24,1,0.0,2260
4828,43200,16950.0,26250.0,39.24,1,0.0,2260
5203,43200,16935.0,26265.0,39.2,1,0.0,2258
3610,43200,15990.0,27210.0,37.01,2,497.0,1548
4608,43200,15180.0,28020.0,35.14,1,0.0,2024
4808,43200,15180.0,28020.0,35.14,1,0.0,2024
4833,43200,15165.0,28035.0,35.1,1,0.0,2022
3611,43200,12770.0,30430.0,29.56,2,320.0,1194
4805,43200,12690.0,30510.0,29.38,1,0.0,952
4803,43200,12690.0,30510.0,29.38,1,0.0,952
4811,43200,12690.0,30510.0,29.38,1,0.0,952
4849,43200,12636.0,30564.0,29.25,1,0.0,948
4606,43200,9898.0,33302.0,22.91,2,148.0,850
4815,43200,7656.0,35544.0,17.72,2,18.0,1016
3613,43200,7513.0,35687.0,17.39,2,77.0,708
4609,43200,7506.0,35694.0,17.38,2,75.0,700
3612,43200,7500.0,35700.0,17.36,3,88.0,730
3609,43200,7152.0,36048.0,16.56,2,58.0,670
3616,43200,6764.0,36436.0,15.66,2,51.0,656
3615,43200,6430.0,36770.0,14.88,2,19.0,592
4806,43200,4965.0,38235.0,11.49,1,0.0,662
4820,43200,4965.0,38235.0,11.49,1,0.0,662
